"Créations d'activités économiques (2009)",,,,,,,,,,,,,,,,,,,,,,,,,,
"Données par IRIS",,,,,,,,,,,,,,,,,,,,,,,,,,
"Champ : IRIS de l'agglomération 34701-Montpellier",,,,,,,,,,,,,,,,,,,,,,,,,,
,"(Cette agglomération fait partie de la région : 91-Languedoc-Roussillon)",,,,,,,,,,,,,,,,,,,,,,,,,
"Source : Répertoire des entreprises et établissements (SIRENE)",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
"REG","uu","dc","nomc","iris","nom","note","n","CJPP","CJPM","trans","A17DE","A17C1","A17C2","A17C3","A17C4","A17C5","A17FZ","A17GZ","A17HZ","A17IZ","A17JZ","A17KZ","A17LZ","A17MN","A17OQ","A17RU"
"Code région","Code unité urbaine (agglomération)","Code département / commune","Nom de la commune","Code IRIS","Nom de la zone","Disponibilité (voir documentation)","Nombre d'établissements","Dépendant de personnes physiques","Dépendant de personnes morales","Etablissements provenant d’un transfert","Industries extractives,  énergie, eau, gestion des déchets et dépollution","Fabrication de denrées alimentaires, de boissons et  de produits à base de tabac","Cokéfaction et raffinage","Fabrication d'équipements électriques, électroniques, informatiques ; fabrication de machines","Fabrication de matériels de transport","Fabrication d'autres produits industriels","Construction","Commerce ; réparation d'automobiles et de motocycles","Transports et entreposage","Hébergement et restauration","Information et communication","Activités financières et d'assurance","Activités immobilières","Activités scientifiques et techniques ; services administratifs et de soutien","Administration publique, enseignement, santé humaine et action sociale","Autres activités de services"
"91","34701","34172","Montpellier","2304","SAINTE-ODILE",0,32,27,5,3,0,0,0,0,0,1,4,9,0,0,3,1,0,4,7,3
"91","34701","34172","Montpellier","2305","ARCHIVES DEPARTEMENTAL",0,51,44,7,7,1,0,0,0,0,0,4,9,0,1,7,1,1,15,10,2
"91","34701","34172","Montpellier","2401","NAZARETH",0,43,36,7,6,0,0,0,0,0,1,2,10,1,0,3,1,2,14,5,4
"91","34701","34172","Montpellier","2402","BEAUX ARTS",0,43,36,7,7,0,0,0,0,0,1,2,11,0,1,6,1,0,10,8,3
"91","34701","34172","Montpellier","2403","VERDANSON",0,83,64,19,7,0,0,0,0,0,3,5,12,0,10,7,1,2,20,14,9
"91","34701","34172","Montpellier","2501","PEYROU",0,43,30,13,8,0,0,0,0,0,2,1,3,0,5,1,1,1,16,10,3
"91","34701","34172","Montpellier","2502","URSULINES",0,55,41,14,7,0,0,0,0,0,2,1,13,0,6,6,0,2,10,9,6
"91","34701","34172","Montpellier","2503","PREFECTURE",0,96,66,30,15,0,0,0,0,0,1,4,15,0,6,3,0,4,43,12,8
"91","34701","34172","Montpellier","2504","SAINT-ROCH",0,75,42,33,10,0,0,0,1,0,1,3,20,0,9,5,1,2,12,10,11
"91","34701","34172","Montpellier","2601","GAMBETTA",0,96,72,24,15,0,1,0,0,0,1,11,24,0,5,7,1,1,22,12,11
"91","34701","34172","Montpellier","2602","SAINT-DENIS",0,132,94,38,17,2,1,0,0,0,0,12,28,1,2,11,4,6,38,15,12
"91","34701","34172","Montpellier","2701","NOMBRE D'OR",0,101,53,48,20,2,0,0,0,0,0,10,25,2,5,9,4,11,22,6,5
"91","34701","34172","Montpellier","2703","MOULIN DE L'EVÊQUE",0,34,24,10,3,1,0,0,0,0,2,3,8,4,1,2,1,0,6,4,2
"91","34701","34172","Montpellier","2704","PLACE DE L'EUROPE",0,57,41,16,9,0,0,0,0,0,0,3,10,0,4,7,1,4,12,12,4
"91","34701","34172","Montpellier","2801","LA GUIRLANDE",0,30,25,5,4,1,0,0,0,0,2,5,6,0,1,4,0,0,5,4,2
"91","34701","34172","Montpellier","2802","CHAPTAL",0,54,48,6,6,0,0,0,0,0,1,7,11,0,1,1,0,1,18,10,4
"91","34701","34172","Montpellier","2901","ASSAS",0,50,35,15,8,0,0,0,0,0,1,3,8,1,1,3,2,1,12,12,6
"91","34701","34172","Montpellier","2902","AVENUE DE LODEVE",0,58,42,16,12,0,0,0,0,0,2,11,8,1,0,4,1,2,23,6,0
"91","34701","34172","Montpellier","3001","COMEDIE",0,206,120,86,32,0,2,0,0,0,3,5,63,0,17,11,6,11,44,29,15
