"IDENT","NOM","VLEGALE","REF","DDEBUT","DFIN","SENS","PHJM","PHJS","TJM","COMMENTAIR","MOIS","ANNEE","TYPECOMPTA","IDENTSIG"
"2100TR522","Avenue de Vanières",50,"1395",39472,39478,"Vanières-Valery",720,780,7994,"#N/A",1,2008,"Pneumatique",522
"2100TR522","Avenue de Vanières",50,"506",37370,37376,"Recambale-Dunkerque",1488,1399,14452,"#N/A",4,2002,"Pneumatique",522
"2100TR522","Avenue de Vanières",50,"507",37370,37376,"Dunkerque-Recambale",1526,1688,17185,"#N/A",4,2002,"Pneumatique",522
"2057TR1645","Avenue de Toulouse",9999,"CT59_2011-03-21.xls",40623,40629,"Bugarel-Chasseurs",316,269,3426,,3,2011,"Regulation",1645
"2057TR1662","Avenue de Toulouse",9999,"CT60_2011-03-21.xls",40623,40629,"Liberté-Chasseur",411,510,5465,,3,2011,"Regulation",1662
"2057TR1649","Avenue de Toulouse",50,"1380",39458,39464,"8Mai1945-Dunkerque",654,869,8888,"#N/A",1,2008,"Pneumatique",1649
"2057TR1645","Avenue de Toulouse",50,"1374",39456,39462,"8Mai1945-Dunkerque",762,899,8944,"#N/A",1,2008,"Pneumatique",1645
"2057TR1645","Avenue de Toulouse",50,"1373",39456,39462,"Dunkerque-8Mai1945",787,735,9165,"#N/A",1,2008,"Pneumatique",1645
"2057TR1649","Avenue de Toulouse",50,"1381",39458,39464,"Dunkerque-8Mai1945",509,541,6809,"#N/A",1,2008,"Pneumatique",1649
"2057TR564","Avenue de Toulouse",50,"1356",39434,39440,"8Mai-Dunkerque",690,883,9027,"R.A.S",12,2007,"Pneumatique",564
"2057TR564","Avenue de Toulouse",50,"1357",39434,39440,"Dunkerque-8Mai",761,802,10136,"R.A.S",12,2007,"Pneumatique",564
"2057TR6635","Avenue de Toulouse",50,"504",37370,37376,"Dukerque-Rieucoulon",1758,1846,22108,"#N/A",4,2002,"Pneumatique",6635
"2057TR6635","Avenue de Toulouse",50,"505",37370,37376,"Rieucoulon-Dunkerque",1557,1644,20245,"#N/A",4,2002,"Pneumatique",6635
"2057TR1645","Avenue de Toulouse",50,"362",36599,36605,"45-Dunkerque",1007,978,12227,"#N/A",3,2000,"Pneumatique",1645
"1953TR3761","Avenue de Saint Maur",50,"1903",40186,40192,"Ricard-Castelnau",116,84,789,"#N/A",1,2010,"Pneumatique",3761
"1953TR3760","Avenue de Saint Maur",50,"1902",40186,40192,"Castelnau-Ricard",215,200,1726,"#N/A",1,2010,"Pneumatique",3760
"1953TR3760","Avenue de Saint Maur",50,"1901",40186,40192,"Ricard-Castelnau",237,248,1996,"#N/A",1,2010,"Pneumatique",3760
"1953TR3761","Avenue de Saint Maur",50,"1904",40186,40192,"Castelnau-Ricard",64,81,624,"#N/A",1,2010,"Pneumatique",3761
"1953TR3739","Avenue de Saint Maur",50,"1181",39072,39078,"Pepiniere-Sports",250,313,2349,"#N/A",12,2006,"Pneumatique",3739
"1953TR3739","Avenue de Saint Maur",50,"1182",39072,39078,"Sports-Pepiniere",189,202,1669,"#N/A",12,2006,"Pneumatique",3739
"1953TR3738","Avenue de Saint Maur",50,"1179",39072,39078,"Pepiniere-Sauret",144,239,1633,"#N/A",12,2006,"Pneumatique",3738
"1953TR3738","Avenue de Saint Maur",50,"1180",39072,39078,"Sauret-Pepiniere",100,114,977,"#N/A",12,2006,"Pneumatique",3738
"1953TR3738","Avenue de Saint Maur",50,"1061",38860,38866,"Maurice-Pepiniere",83,94,832,"#N/A",5,2006,"Pneumatique",3738
"1953TR3739","Avenue de Saint Maur",50,"1062",38860,38866,"Pepiniere-Sports",425,448,4185,"#N/A",5,2006,"Pneumatique",3739
"1953TR3738","Avenue de Saint Maur",50,"1060",38860,38866,"Pepiniere-Maurice",138,291,1650,"#N/A",5,2006,"Pneumatique",3738
"1953TR3739","Avenue de Saint Maur",50,"1063",38860,38866,"Sports-Pepiniere",181,201,1449,"#N/A",5,2006,"Pneumatique",3739
"1953TR3385","Avenue de Saint Maur",50,"1028",38814,38820,"Pepiniere-Giratoire",140,253,1613,"#N/A",4,2006,"Pneumatique",3385
"1953TR3770","Avenue de Saint Maur",50,"1025",38814,38820,"Pepiniere-Nimes",97,108,912,"#N/A",4,2006,"Pneumatique",3770
"1953TR3770","Avenue de Saint Maur",50,"1024",38814,38820,"Nimes-Pepiniere",100,92,937,"#N/A",4,2006,"Pneumatique",3770
"1953TR3385","Avenue de Saint Maur",50,"1029",38814,38820,"Giratoire-Pepiniere",61,70,658,"#N/A",4,2006,"Pneumatique",3385
"1948TR3803","Avenue de Saint Lazare",50,"1860",40086,40092,"Justice-Nimes",701,494,5234,"#N/A",9,2009,"Pneumatique",3803
"1948TR3803","Avenue de Saint Lazare",50,"1859",40086,40092,"Nimes-Justice",421,571,4669,"#N/A",9,2009,"Pneumatique",3803
"1948TR3969","Avenue de Saint Lazare",50,"1814",39983,39989,"Justice-Nimes",550,438,4827,"#N/A",6,2009,"Pneumatique",3969
"1948TR3969","Avenue de Saint Lazare",50,"1813",39983,39989,"Nimes-Justice",356,434,4093,"#N/A",6,2009,"Pneumatique",3969
"1948TR3969","Avenue de Saint Lazare",50,"1291",39330,39336,"Nimes-Castelnau",387,490,3866,"R.A.S",9,2007,"Pneumatique",3969
"1948TR3969","Avenue de Saint Lazare",50,"1290",39330,39336,"Castelnau-Nimes",476,403,3741,"R.A.S",9,2007,"Pneumatique",3969
"1948TR3803","Avenue de Saint Lazare",50,"325",36299,36305,"Castelnau-Nimes",394,572,4648,"#N/A",5,1999,"Pneumatique",3803
"1948TR3803","Avenue de Saint Lazare",50,"324",36299,36305,"Nimes-Castelnau",516,566,6215,"#N/A",5,1999,"Pneumatique",3803
"1640TR126","Avenue de Palavas",9999,"CT75_2011-03-21.xls",40623,40629,"Fabrèges-Bazille",294,289,2960,,3,2011,"Regulation",126
"1640TR5485","Avenue de Palavas",50,"1601",39785,39791,"Rabelais-Strasbourg",555,425,5355,"#N/A",12,2008,"Pneumatique",5485
"1640TR5876","Avenue de Palavas",50,"1233",39190,39196,"Strasbourg-Arenes",462,519,6086,"R.A.S",4,2007,"Pneumatique",5876
"1640TR5876","Avenue de Palavas",50,"1234",39190,39196,"Arenes-Strasbourg",678,577,3638,"Compteur défectueux",4,2007,"Pneumatique",5876
"1640TR3882","Avenue de Palavas",50,"517",37392,37398,"Strasbourg-Arènes",740,911,10076,"#N/A",5,2002,"Pneumatique",3882
"1640TR5792","Avenue de Palavas",50,"518",37392,37398,"Arènes-Strasbourg",667,635,4892,"#N/A",5,2002,"Pneumatique",5792
"1640TR5792","Avenue de Palavas",50,"519",37392,37398,"Strasbourg-Arènes",429,536,6188,"#N/A",5,2002,"Pneumatique",5792
"1640TR5486","Avenue de Palavas",50,"520",37392,37398,"Arènes-Strasbourg",764,665,7065,"#N/A",5,2002,"Pneumatique",5486
"1640TR5485","Avenue de Palavas",50,"521",37405,37411,"Arènes-Strasbourg",782,707,8071,"#N/A",5,2002,"Pneumatique",5485
"1640TR3882","Avenue de Palavas",50,"516",37392,37398,"Arènes-Strasbourg",884,763,8283,"#N/A",5,2002,"Pneumatique",3882
"1640TR1381","Avenue de Palavas",50,"515",37392,37398,"Strasbourg-Arènes",748,899,10235,"#N/A",5,2002,"Pneumatique",1381
"1640TR1381","Avenue de Palavas",50,"514",37392,37398,"Arènes-Strasbourg",658,620,2184,"#N/A",5,2002,"Pneumatique",1381
"1640TR380","Avenue de Palavas",50,"513",37392,37398,"Strasbourg-Arènes",1064,1254,14513,"#N/A",5,2002,"Pneumatique",380
"1640TR380","Avenue de Palavas",50,"512",37392,37398,"Arènes-Strasbourg",718,667,4507,"#N/A",5,2002,"Pneumatique",380
"1598TR7567","Avenue de Nîmes",9999,"CT40_2011-03-21.xls",40623,40629,"Delmas-Verdanson",588,559,6118,,3,2011,"Regulation",7567
"1598TR6478","Avenue de Nîmes",50,"407",36818,36824,"Castenau-novembre",1361,1182,15795,"#N/A",10,2000,"Pneumatique",6478
"1598TR3806","Avenue de Nîmes",50,"322",36299,36305,"Corum-Castelnau",409,823,8103,"#N/A",5,1999,"Pneumatique",3806
"1544TR2010","Avenue de Monsieur Teste",50,"1549",39729,39735,"Laverune-Liberté",224,337,2391,"#N/A",10,2008,"Pneumatique",2010
"1544TR2010","Avenue de Monsieur Teste",50,"1550",39729,39735,"Liberte-Laverune",194,201,1714,"#N/A",10,2008,"Pneumatique",2010
"1544TR2009","Avenue de Monsieur Teste",50,"1551",39729,39735,"Laverune-Liberté",106,70,610,"#N/A",10,2008,"Pneumatique",2009
"1544TR2201","Avenue de Monsieur Teste",50,"1547",39729,39735,"Laverune-Liberté",146,234,1545,"#N/A",10,2008,"Pneumatique",2201
"1544TR2201","Avenue de Monsieur Teste",50,"1548",39729,39735,"Liberte-Laverune",291,215,1965,"#N/A",10,2008,"Pneumatique",2201
"1544TR2009","Avenue de Monsieur Teste",50,"1552",39729,39735,"Liberte-Laverune",156,169,1502,"#N/A",10,2008,"Pneumatique",2009
"1544TR2217","Avenue de Monsieur Teste",50,"1432",39525,39531,"Recambale-Grèzes",143,166,1176,"#N/A",3,2008,"Pneumatique",2217
"1544TR6339","Avenue de Monsieur Teste",50,"1433",39525,39531,"Grèzes-Recambale",147,219,1274,"#N/A",3,2008,"Pneumatique",6339
"1544TR2199","Avenue de Monsieur Teste",50,"1383",39465,39471,"Laverune-Liberté",165,229,1513,"#N/A",1,2008,"Pneumatique",2199
"1544TR2199","Avenue de Monsieur Teste",50,"1382",39465,39471,"Liberté-Lavérune",275,191,1881,"#N/A",1,2008,"Pneumatique",2199
"1544TR2200","Avenue de Monsieur Teste",50,"1056",38853,38859,"Rosiers-Laverune",175,189,1640,"#N/A",5,2006,"Pneumatique",2200
"1544TR2200","Avenue de Monsieur Teste",50,"1057",38853,38859,"Laverune-Rosiers",167,192,1428,"#N/A",5,2006,"Pneumatique",2200
"1511TR6005","Avenue de Maurin",50,"1887",40158,40164,"Cugnot-Rabin",348,302,3054,"#N/A",12,2009,"Pneumatique",6005
"1511TR1581","Avenue de Maurin",50,"1869",40131,40137,"Lodève-Alco",336,225,1866,"#N/A",11,2009,"Pneumatique",1581
"1511TR1581","Avenue de Maurin",50,"1870",40131,40137,"Alco-Lodève",218,393,2637,"#N/A",11,2009,"Pneumatique",1581
"1511TR5727","Avenue de Maurin",50,"1746",39925,39931,"Cléophas-Cholet",386,486,4706,"#N/A",4,2009,"Pneumatique",5727
"1511TR5727","Avenue de Maurin",50,"1747",39925,39931,"Cholet-Cléophas",134,186,1234,"#N/A",4,2009,"Pneumatique",5727
"1511TR6765","Avenue de Maurin",50,"1683",39847,39853,"Eglise-Castelle",128,265,1496,"#N/A",2,2009,"Pneumatique",6765
"1511TR6765","Avenue de Maurin",50,"1684",39847,39853,"Castelle-Eglise",240,158,1299,"#N/A",2,2009,"Pneumatique",6765
"1511TR6766","Avenue de Maurin",50,"1338",39409,39415,"Castelle-Trotski",289,190,1529,"R.A.S",11,2007,"Pneumatique",6766
"1511TR6005","Avenue de Maurin",50,"1337",39409,39415,"Cugnot-Pierre",462,519,6086,"R.A.S",11,2007,"Pneumatique",6005
"1511TR6766","Avenue de Maurin",50,"1339",39409,39415,"Trotski-Castelle",161,284,1695,"R.A.S",11,2007,"Pneumatique",6766
"1511TR5682","Avenue de Maurin",50,"968",38749,38755,"Maurin-Rondelet",440,647,5212,"#N/A",2,2006,"Pneumatique",5682
"1511TR1581","Avenue de Maurin",50,"837",38518,38524,"Rabin-Cugnot",419,557,4442,"Tube coupé",6,2005,"Pneumatique",1581
"1511TR1581","Avenue de Maurin",50,"836",38518,38524,"Cugnot-Rabin",431,426,4115,"Tube coupé",6,2005,"Pneumatique",1581
"1412TR2504","Avenue de Louisville",50,"2028",40298,40304,"Schuman-Heidelberg",336,276,2516,"#N/A",4,2010,"Pneumatique",2504
"1412TR2504","Avenue de Louisville",50,"2027",40298,40304,"Heidelberg-Schuman",249,265,2425,"#N/A",4,2010,"Pneumatique",2504
"1412TR2524","Avenue de Louisville",50,"310",36236,36242,"Heidelberg-Leyde",108,190,1746,"#N/A",3,1999,"Pneumatique",2524
"1412TR2524","Avenue de Louisville",50,"309",36236,36242,"Leyde-Heidelberg",205,171,2057,"#N/A",3,1999,"Pneumatique",2524
"1390TR4798","Avenue de Lodève",50,"846",38517,38523,"Gendarmerie-Milhaud",1198,851,10611,"#N/A",6,2005,"Pneumatique",4798
"1390TR4822","Avenue de Lodève",50,"845",38517,38523,"Gendarmerie-Gambetta",37,51,87,"Tube coupé",6,2005,"Pneumatique",4822
"1390TR4822","Avenue de Lodève",50,"843",38517,38523,"Gambetta-Gendarmerie",1611,1712,21928,"#N/A",6,2005,"Pneumatique",4822
"1390TR4822","Avenue de Lodève",50,"842",38517,38523,"Gambetta-Milhaud",369,411,4578,"#N/A",6,2005,"Pneumatique",4822
"1390TR4949","Avenue de Lodève",50,"726",38142,38148,"Cevennes-Gendarmerie",793,685,7156,"Tube coupé",6,2004,"Pneumatique",4949
"1390TR4822","Avenue de Lodève",50,"592",37713,37719,"Beaulieu-Celleneuve",553,767,4244,"#N/A",4,2003,"Pneumatique",4822
"1390TR4822","Avenue de Lodève",50,"591",37713,37719,"Celleneuve-Beaulieu",95,93,970,"#N/A",4,2003,"Pneumatique",4822
"1390TR4798","Avenue de Lodève",50,"590",37713,37719,"Celleneuve-Milhaud",1129,927,10370,"#N/A",4,2003,"Pneumatique",4798
"1390TR4805","Avenue de Lodève",50,"539",37533,37539,"Celleuneuve-Milhau",1115,857,9859,"#N/A",10,2002,"Pneumatique",4805
"1390TR4949","Avenue de Lodève",50,"364",36599,36605,"Beaulieu-Celleneuve",799,998,10239,"#N/A",3,2000,"Pneumatique",4949
"1390TR4949","Avenue de Lodève",50,"363",36599,36605,"Celleneuve-Beaulieu",1031,950,9625,"#N/A",3,2000,"Pneumatique",4949
"1000TR17333","Avenue de l'Europe (voie de tourne à droite)",9999,"CT8_2011-03-21.xls",40623,40629,"Poitiers-Gimel",310,321,3325,,3,2011,"Regulation",17333
"1000TR2643","Avenue de l'Europe",9999,"CT6_2011-03-21.xls",40623,40629,"Poitiers-Gimel",423,359,3654,,3,2011,"Regulation",2643
"1000TR2596","Avenue de l'Europe",9999,"CT4_2011-03-21.xls",40623,40629,"Poitiers-Badie",313,302,3546,,3,2011,"Regulation",2596
"1000TR2643","Avenue de l'Europe",9999,"CT7_2011-03-21.xls",40623,40629,"Gimel-Poitiers",354,246,2548,,3,2011,"Regulation",2643
"1000TR2596","Avenue de l'Europe",9999,"CT5_2011-03-21.xls",40623,40629,"Badie-Poitiers",343,304,3332,,3,2011,"Regulation",2596
"1000TR2580","Avenue de l'Europe",50,"881",38637,38643,"Europe-Oxford",78,87,705,"#N/A",10,2005,"Pneumatique",2580
"1000TR2547","Avenue de l'Europe",50,"879",38637,38643,"Shuman-Oxford",63,72,673,"#N/A",10,2005,"Pneumatique",2547
"1000TR2596","Avenue de l'Europe",50,"557",37596,37602,"Italie-Schuman",1152,1073,10950,"#N/A",12,2002,"Pneumatique",2596
"1000TR2596","Avenue de l'Europe",50,"556",37596,37602,"Schuman-Italie",803,788,9096,"#N/A",12,2002,"Pneumatique",2596
"1000TR2495","Avenue de l'Europe",50,"417",36852,36858,"Cos-Schuman",1035,1559,14093,"#N/A",11,2000,"Pneumatique",2495
"1000TR2495","Avenue de l'Europe",50,"418",36852,36858,"Schuman-Cos",229,218,1790,"#N/A",11,2000,"Pneumatique",2495
"1000TR2602","Avenue de l'Europe",50,"55",35336,35342,"Uppsala-Shuman",1087,1305,11515,"#N/A",9,1996,"Pneumatique",2602
"1000TR2509","Avenue de l'Europe",50,"54",35336,35342,"Blayac-Schuman",982,1539,12052,"#N/A",9,1996,"Pneumatique",2509
"1000TR2509","Avenue de l'Europe",50,"53",35336,35342,"Shuman-blayac",1779,1383,14807,"#N/A",9,1996,"Pneumatique",2509
"1000TR2602","Avenue de l'Europe",50,"56",35336,35342,"Shuman-Uppsala",1238,1193,11957,"#N/A",9,1996,"Pneumatique",2602
"930TR4631","Avenue de l'Ecole d'Agriculture-Gabriel Buchet",50,"630",37888,37894,"Viala-Arceaux",254,473,3114,"#N/A",9,2003,"Pneumatique",4631
"930TR4631","Avenue de l'Ecole d'Agriculture-Gabriel Buchet",50,"629",37888,37894,"Arceaux-Viala",437,419,5373,"#N/A",9,2003,"Pneumatique",4631
"930TR4520","Avenue de l'Ecole d'Agriculture-Gabriel Buchet",50,"360",36558,36564,"Buchet-Ravaz",401,455,4157,"#N/A",2,2000,"Pneumatique",4520
"930TR4520","Avenue de l'Ecole d'Agriculture-Gabriel Buchet",50,"359",36558,36564,"Viala-Buchet",466,367,4075,"#N/A",2,2000,"Pneumatique",4520
"930TR4520","Avenue de l'Ecole d'Agriculture-Gabriel Buchet",50,"281",36130,36136,"Viala-Galot",359,269,3117,"#N/A",12,1998,"Pneumatique",4520
"930TR140","Avenue de l'Ecole d'Agriculture-Gabriel Buchet",50,"280",36130,36136,"Galot-Viala",497,499,5275,"#N/A",12,1998,"Pneumatique",140
"930TR4520","Avenue de l'Ecole d'Agriculture-Gabriel Buchet",50,"190",35703,35709,"Viala-Galot",376,457,3941,"#N/A",9,1997,"Pneumatique",4520
"930TR140","Avenue de l'Ecole d'Agriculture-Gabriel Buchet",50,"191",35703,35709,"Galot-Viala",418,481,5052,"#N/A",9,1997,"Pneumatique",140
"1857TR1963","Avenue de la Recambale",70,"1429",39536,39542,"Recambale-Garrats",1210,1116,12316,"#N/A",3,2008,"Pneumatique",1963
"1857TR1963","Avenue de la Recambale",50,"1116",38980,38986,"Garrats-Vanieres",1528,1788,14390,"#N/A",9,2006,"Pneumatique",1963
"1857TR1963","Avenue de la Recambale",50,"1117",38980,38986,"Vanieres-Garrats",936,786,7086,"#N/A",9,2006,"Pneumatique",1963
"1857TR1963","Avenue de la Recambale",50,"970",38758,38764,"Celleneuve-Vanieres",1518,1816,18112,"#N/A",2,2006,"Pneumatique",1963
"1857TR1963","Avenue de la Recambale",50,"969",38758,38764,"Vanieres-Celleneuve",1414,1415,13888,"#N/A",2,2006,"Pneumatique",1963
"1857TR1963","Avenue de la Recambale",50,"341",36442,36448,"Recambale-Celleneuve",2316,1815,19013,"#N/A",10,1999,"Pneumatique",1963
"1777TR6077","Avenue de la Pompignane",50,"1600",39781,39787,"Colomb-Castelnau",648,736,8856,"#N/A",11,2008,"Pneumatique",6077
"1777TR6077","Avenue de la Pompignane",50,"1599",39781,39787,"Castelnau-Colomb",836,864,10565,"#N/A",11,2008,"Pneumatique",6077
"1777TR6049","Avenue de la Pompignane",50,"1318",39396,39402,"Colomb-Castelnau",650,557,5290,"R.A.S",11,2007,"Pneumatique",6049
"1777TR6014","Avenue de la Pompignane",50,"1287",39262,39268,"Pompignane-mendes",256,229,1639,"R.A.S",6,2007,"Pneumatique",6014
"1777TR6049","Avenue de la Pompignane",50,"1286",39262,39268,"Pompignane-Colomb",1228,1241,15507,"R.A.S",6,2007,"Pneumatique",6049
"1777TR6077","Avenue de la Pompignane",50,"1145",39031,39037,"Colomb-Castelnau",856,909,10530,"#N/A",11,2006,"Pneumatique",6077
"1777TR6077","Avenue de la Pompignane",50,"1144",39031,39037,"Castelnau-Colomb",903,973,11541,"#N/A",11,2006,"Pneumatique",6077
"1777TR1041","Avenue de la Pompignane",50,"643",37912,37918,"Colomb-Castelnau",1232,1150,13542,"Tube coupé",10,2003,"Pneumatique",1041
"1777TR1041","Avenue de la Pompignane",50,"642",37912,37918,"Castelnau-Colomb",1257,1382,15364,"Tube coupé",10,2003,"Pneumatique",1041
"1777TR1041","Avenue de la Pompignane",50,"599",37748,37754,"Castelnau-Colomb",1860,1999,17872,"Tube coupé",5,2003,"Pneumatique",1041
"1777TR1041","Avenue de la Pompignane",50,"600",37748,37754,"Colomb-Castelnau",1330,1277,13158,"#N/A",5,2003,"Pneumatique",1041
"1777TR3724","Avenue de la Pompignane",50,"601",37748,37754,"Castelnau-Colomb",939,1046,8605,"Tube coupé",5,2003,"Pneumatique",3724
"1777TR3724","Avenue de la Pompignane",50,"602",37748,37754,"Colomb-Castelnau",911,980,7730,"Tube coupé",5,2003,"Pneumatique",3724
"1777TR3374","Avenue de la Pompignane",50,"603",37748,37754,"Colomb-Castelnau",731,710,8188,"#N/A",5,2003,"Pneumatique",3374
"1777TR3374","Avenue de la Pompignane",50,"604",37748,37754,"Castelnau-Colomb",834,915,10755,"#N/A",5,2003,"Pneumatique",3374
"1777TR6014","Avenue de la Pompignane",50,"527",37406,37412,"Garigliano-Pierre",646,683,6050,"#N/A",5,2002,"Pneumatique",6014
"1777TR3337","Avenue de la Pompignane",50,"524",37406,37412,"Castelnau-Colomb",664,761,3625,"#N/A",5,2002,"Pneumatique",3337
"1777TR1041","Avenue de la Pompignane",50,"256",36081,36087,"Pequet-Colomb",1095,1196,12196,"#N/A",10,1998,"Pneumatique",1041
"1777TR1041","Avenue de la Pompignane",50,"257",36081,36087,"Colomb-Pequet",1202,1246,14351,"#N/A",10,1998,"Pneumatique",1041
"1777TR1041","Avenue de la Pompignane",50,"180",35601,35607,"Colomb-Castelnau",1172,1464,16218,"#N/A",6,1997,"Pneumatique",1041
"1777TR1041","Avenue de la Pompignane",50,"179",35601,35607,"Castelnau-Colomb",1383,1704,17805,"#N/A",6,1997,"Pneumatique",1041
"1777TR6077","Avenue de la Pompignane",50,"9",35136,35142,"Salaison-Colomb",857,931,9700,"#N/A",3,1996,"Pneumatique",6077
"1519TR1322","Avenue de la Mer",50,"645",37930,37936,"Granier-Colomb",1669,1449,15691,"#N/A",11,2003,"Pneumatique",1322
"1519TR1310","Avenue de la Mer",50,"647",37930,37936,"Perols-Granier",1742,1790,17163,"#N/A",11,2003,"Pneumatique",1310
"1519TR1310","Avenue de la Mer",50,"646",37930,37936,"Granier-Perols",1519,2382,19843,"#N/A",11,2003,"Pneumatique",1310
"1519TR1322","Avenue de la Mer",50,"644",37930,37936,"Colomb-Granier",1061,1754,14578,"#N/A",11,2003,"Pneumatique",1322
"1519TR1323","Avenue de la Mer",50,"288",36175,36181,"Parking-Granier",178,476,1727,"#N/A",1,1999,"Pneumatique",1323
"1380TR6341","Avenue de la Liberté",50,"1430",39536,39542,"Paillade-Centre",1006,903,7107,"#N/A",3,2008,"Pneumatique",6341
"1380TR6341","Avenue de la Liberté",50,"1431",39536,39542,"Centre-Paillade",479,676,3665,"#N/A",3,2008,"Pneumatique",6341
"1380TR6341","Avenue de la Liberté",50,"331",36326,36332,"Indochine-Schuman",85,522,1289,"#N/A",6,1999,"Pneumatique",6341
"1380TR6341","Avenue de la Liberté",50,"330",36326,36332,"Schuman-Indochine",1368,1020,14925,"#N/A",6,1999,"Pneumatique",6341
"1380TR727","Avenue de la Liberté",50,"221",35811,35817,"Fages-Indochine",1903,1673,18795,"#N/A",1,1998,"Pneumatique",727
"1380TR727","Avenue de la Liberté",50,"220",35811,35817,"Indochine-Fages",1624,1948,20019,"#N/A",1,1998,"Pneumatique",727
"1380TR5723","Avenue de la Liberté",50,"144",35567,35573,"Indochine-Alizes",480,492,5683,"#N/A",5,1997,"Pneumatique",5723
"1380TR6685","Avenue de la Liberté",50,"51",35336,35342,"Spaak-Schuman",2185,1683,14873,"#N/A",9,1996,"Pneumatique",6685
"1380TR6673","Avenue de la Liberté",50,"52",35336,35342,"Schuman-Spaak",1338,2049,17286,"#N/A",9,1996,"Pneumatique",6673
"1337TR3087","Avenue de la Justice de Castelnau",9999,"CT29_2011-03-21.xls",40623,40629,"Saint Lazare-Ferran",241,335,3246,,3,2011,"Regulation",3087
"1337TR3206","Avenue de la Justice de Castelnau",9999,"CT28_2011-03-21.xls",40623,40629,"Curat-Montasinos",411,437,4430,,3,2011,"Regulation",3206
"1337TR4306","Avenue de la Justice de Castelnau",9999,"CT26_2011-03-21.xls",40623,40629,"Dunant-Flandre",315,360,3851,,3,2011,"Regulation",4306
"1337TR4306","Avenue de la Justice de Castelnau",9999,"CT25_2011-03-21.xls",40623,40629,"Flandre-Dunant",331,264,3229,,3,2011,"Regulation",4306
"1337TR3214","Avenue de la Justice de Castelnau",50,"1364",39430,39436,"Dunant-Roqueturiere",67,79,539,"R.A.S",12,2007,"Pneumatique",3214
"1337TR3087","Avenue de la Justice de Castelnau",50,"1359",39430,39436,"Castelnau-Dunant",583,579,4738,"R.A.S",12,2007,"Pneumatique",3087
"1337TR3087","Avenue de la Justice de Castelnau",50,"1358",39430,39436,"Castelnau-Lazare",100,103,760,"R.A.S",12,2007,"Pneumatique",3087
"1337TR3214","Avenue de la Justice de Castelnau",50,"1365",39430,39436,"Dunant-Castelnau",641,685,5757,"R.A.S",12,2007,"Pneumatique",3214
"1337TR3213","Avenue de la Justice de Castelnau",50,"318",36285,36291,"Mende-Castelnau",1140,1090,11076,"#N/A",5,1999,"Pneumatique",3213
