"CIRCULATIO,C,50","CODCOMM,C,6","DOMAINE,C,50","HIERARCHIE,C,50","ID_ARC,N,10,0","F_ID_NODE,N,10,0","LONGUEUR,N,19,8","NOTES,C,80","NUM_D_D,N,10,0","NUM_D_F,N,10,0","NUM_G_D,N,10,0","NUM_G_F,N,10,0","NUMERO,C,20","OCCUPATION,C,50","PERIMETRE,N,19,8","RIVOLI,C,4","SUF_D_D,C,3","SUF_D_F,C,3","SUF_G_D,C,3","SUF_G_F,C,3","SURFACE,N,19,8","SYMBOL,N,10,0","T_ID_NODE,N,10,0","TYPE,C,50","DUOP,C,1","PROPRIO,C,50","ZAC,C,100","SHAPE_LEN,N,19,11","tarifs2011,C,50"
"DOUBLE SENS","340172","Publique",,627,676,"45,5",,0,0,0,0,"FILAIRE_627",,0,"776",,,,,0,0,682,,"N",,,"45,5602523374",
"DOUBLE SENS","340172","Publique",,422,464,"109,30000305","Classée par acte notarié le 17/11/2006",0,0,0,0,"FILAIRE_422",,0,"2211",,,,,0,0,476,,"N",,,"109,332717204",
"DOUBLE SENS","340172","Publique",,423,466,"21,5",,0,0,0,0,"FILAIRE_423",,0,"2209",,,,,0,0,477,,"N",,,"21,5487139377",
"DOUBLE SENS","340172","Publique",,424,477,"103,19999695",,0,0,0,0,"FILAIRE_424",,0,"2209",,,,,0,0,464,,"N",,,"103,233297589",
"DOUBLE SENS","340172","Publique",,425,476,"23,5","Classée par acte notarié le 17/11/2006",0,0,0,0,"FILAIRE_425",,0,"2211",,,,,0,0,477,,"N",,,"23,5514029306",
"DOUBLE SENS","340172","Publique",,426,478,"42,40000153","Classée par acte notarié le 17/11/2006",0,0,0,0,"FILAIRE_426",,0,"2212",,,,,0,0,476,,"N",,,"42,4174210998",
"SENS UNIQUE","340172","Publique",,829,828,49,,0,0,0,0,"FILAIRE_829",,0,"1172",,,,,0,0,118,,"N",,,"49,0155246884",
"SENS UNIQUE","340172","Publique",,830,829,"118,5",,0,0,0,0,"FILAIRE_830",,0,"456",,,,,0,0,824,,"N",,,"118,57742457","jaune"
"SENS UNIQUE","340172","Publique",,831,830,"20,70000076",,0,0,0,0,"FILAIRE_831",,0,"927",,,,,0,0,829,,"N",,,"20,7065953517","jaune"
"SENS UNIQUE","340172","Publique",,832,822,"97,90000153",,0,0,0,0,"FILAIRE_832",,0,"1652",,,,,0,0,830,,"N",,,"97,942962712","jaune"
"SENS UNIQUE","340172","Publique",,833,831,"50,20000076",,0,0,0,0,"FILAIRE_833",,0,"927",,,,,0,0,830,,"N",,,"50,220856278","jaune"
"SENS UNIQUE","340172","Publique",,834,831,"54,5",,0,0,0,0,"FILAIRE_834",,0,"450",,,,,0,0,832,,"N",,,"54,5592212628",
"SENS UNIQUE","340172","Publique",,835,832,"88,69999695",,0,0,0,0,"FILAIRE_835",,0,"456",,,,,0,0,829,,"N",,,"88,6861297545","jaune"
"SENS UNIQUE","340172","Publique",,877,861,"44,29999924",,0,0,0,0,"FILAIRE_877",,0,"431",,,,,0,0,864,,"N",,,"44,3209008939",
"SENS UNIQUE","340172","Publique",,878,864,44,,0,0,0,0,"FILAIRE_878",,0,"431",,,,,0,0,865,,"N",,,"44,00939398",
"SENS UNIQUE","340172","Publique",,879,866,"73,40000153",,0,0,0,0,"FILAIRE_879",,0,"1005",,,,,0,0,860,,"N",,,"73,380577764","jaune"
"SENS UNIQUE","340172","Publique",,880,63,"40,09999847",,0,0,0,0,"FILAIRE_880",,0,"1780",,,,,0,0,867,,"N",,"NOUVEAU SAINT ROCH","40,0744201811",
"DOUBLE SENS","340172","Publique",,881,868,"38,29999924",,0,0,0,0,"FILAIRE_881",,0,"467",,,,,0,0,13,,"N",,,"38,2742312529","jaune"
"SENS UNIQUE","340172","Publique",,882,870,"67,90000153",,0,0,0,0,"FILAIRE_882",,0,"500",,,,,0,0,869,,"N",,,"67,9612789671",
"SENS UNIQUE","340172","Publique",,883,857,"103,09999847",,0,0,0,0,"FILAIRE_883",,0,"797",,,,,0,0,870,,"N",,,"103,108207772","jaune"
"SENS UNIQUE","340172","Publique",,884,870,86,,0,0,0,0,"FILAIRE_884",,0,"2110",,,,,0,0,64,,"N",,,"86,0731130317","jaune"
"SENS UNIQUE","340172","Publique",,885,872,"84,90000153",,0,0,0,0,"FILAIRE_885",,0,"1040",,,,,0,0,871,,"N",,,"84,9182191901","jaune"
"DOUBLE SENS","340172","Publique",,886,856,75,,0,0,0,0,"FILAIRE_886",,0,"1635",,,,,0,0,873,,"N",,,"74,9947439724",
"SENS UNIQUE","340172","Publique",,887,873,"144,69999695",,0,0,0,0,"FILAIRE_887",,0,"927",,,,,0,0,829,,"N",,,"144,767536695","jaune"
"SENS UNIQUE","340172","Publique",,889,873,"107,5",,0,0,0,0,"FILAIRE_889",,0,"1375",,,,,0,0,824,,"N",,,"107,49459321","jaune"
"DOUBLE SENS","340172","Publique",,891,179,"119,19999695",,0,0,0,0,"FILAIRE_891",,0,"2745",,,,,0,0,120,,"N",,,"119,284661537",
"DOUBLE SENS","340172","Privée",,892,874,"61,70000076",,0,0,0,0,"FILAIRE_892",,0,"2041",,,,,0,0,875,,"N",,,"61,717460059",
"DOUBLE SENS","340172","Publique",,893,875,"87,09999847",,0,0,0,0,"FILAIRE_893",,0,"1426",,,,,0,0,857,,"N",,,"87,1689051504",
"SENS UNIQUE","340172","Publique",,894,876,"76,5",,0,0,0,0,"FILAIRE_894",,0,"1310",,,,,0,0,857,,"N",,,"76,5214912095","jaune"
"DOUBLE SENS","340172","Publique",,895,857,"58,70000076",,0,0,0,0,"FILAIRE_895","Piéton",0,"1426",,,,,0,0,877,,"N",,,"58,7469462268",
"SENS UNIQUE","340172","Publique",,896,879,"66,09999847",,0,0,0,0,"FILAIRE_896",,0,"1613",,,,,0,0,878,,"N",,,"66,1245325643",
"DOUBLE SENS","340172","Publique",,897,877,"40,70000076",,0,0,0,0,"FILAIRE_897","Piéton",0,"1613",,,,,0,0,878,,"N",,,"40,6869689211",
"SENS UNIQUE","340172","Publique",,898,878,38,,0,0,0,0,"FILAIRE_898",,0,"2125",,,,,0,0,876,,"N",,,"38,037083512",
"SENS UNIQUE","340172","Publique",,900,880,"73,59999847",,0,0,0,0,"FILAIRE_900",,0,"1310",,,,,0,0,876,,"N",,,"73,590292689","jaune"
"SENS UNIQUE","340172","Publique",,901,881,"21,79999924",,0,0,0,0,"FILAIRE_901",,0,"1876",,,,,0,0,841,,"N",,,"21,7791827673",
"INTERDIT","340172","Publique",,902,882,"26,5",,0,0,0,0,"FILAIRE_902",,0,"1416",,,,,0,0,881,,"N",,,"26,4614740908",
"INTERDIT","340172","Publique",,905,881,"51,29999924",,0,0,0,0,"FILAIRE_905","Piéton",0,"1416",,,,,0,0,883,,"N",,,"51,2731447144",
"DOUBLE SENS","340172","Publique",,906,842,"30,39999962",,0,0,0,0,"FILAIRE_906","Piéton",0,"995",,,,,0,0,883,,"N",,,"30,4398118399",
"DOUBLE SENS","340172","Publique",,907,883,"66,19999695",,0,0,0,0,"FILAIRE_907","Piéton",0,"995",,,,,0,0,24,,"N",,,"66,252643614",
"DOUBLE SENS","340172","Publique",,908,884,63,,0,0,0,0,"FILAIRE_908","Piéton",0,"1293",,,,,0,0,25,,"N",,,"63,0227472185",
"DOUBLE SENS","340172","Publique",,909,843,"38,90000153",,0,0,0,0,"FILAIRE_909","Piéton",0,"1293",,,,,0,0,884,,"N",,,"38,8685437012",
"DOUBLE SENS","340172","Publique",,910,883,52,,0,0,0,0,"FILAIRE_910","Piéton",0,"763",,,,,0,0,884,,"N",,,"52,0512165895",
"SENS UNIQUE","340172","Publique",,911,885,"74,19999695",,0,0,0,0,"FILAIRE_911",,0,"1876",,,,,0,0,881,,"N",,,"74,273803569",
"DOUBLE SENS","340172","Publique",,912,885,"37,5",,0,0,0,0,"FILAIRE_912","Piéton",0,"1541",,,,,0,0,24,,"N",,,"37,495309916",
"SENS UNIQUE","340172","Publique",,913,879,"35,40000153",,0,0,0,0,"FILAIRE_913",,0,"1541",,,,,0,0,885,,"N",,,"35,3911629286",
"SENS UNIQUE","340172","Publique",,915,888,"53,79999924",,0,0,0,0,"FILAIRE_915",,0,"454",,,,,0,0,887,,"N",,,"53,7835910815",
"DOUBLE SENS","340172","Publique",,916,887,"19,60000038",,0,0,0,0,"FILAIRE_916",,0,"453",,,,,0,0,889,,"N",,,"19,5635885831",
"SENS UNIQUE","340172","Publique",,917,887,"43,90000153",,0,0,0,0,"FILAIRE_917",,0,"454",,,,,0,0,870,,"N",,,"43,9486780331",
"DOUBLE SENS","340172","Publique",,918,890,"57,5",,0,0,0,0,"FILAIRE_918","Piéton",0,"815",,,,,0,0,5,,"N",,,"57,5100223611",
"DOUBLE SENS","340172","Publique",,919,891,"49,5",,0,0,0,0,"FILAIRE_919","Piéton",0,"2110",,,,,0,0,890,,"N",,,"49,5101924586",
"DOUBLE SENS","340172","Publique",,920,870,109,,0,0,0,0,"FILAIRE_920","Piéton",0,"2110",,,,,0,0,891,,"N",,,"109,06874711",
"SENS UNIQUE","340172","Publique",,922,892,"97,5",,0,0,0,0,"FILAIRE_922","Piéton",0,"1447",,,,,0,0,878,,"N",,,"97,5164285639",
"DOUBLE SENS","340172","Publique",,924,893,"50,90000153",,0,0,0,0,"FILAIRE_924","Piéton",0,"815",,,,,0,0,890,,"N",,,"50,8776057082",
"DOUBLE SENS","340172","Publique",,925,877,"132,69999695",,0,0,0,0,"FILAIRE_925","Piéton",0,"1426",,,,,0,0,893,,"N",,,"132,74606782",
"DOUBLE SENS","340172","Publique",,927,895,64,,0,0,0,0,"FILAIRE_927","Piéton",0,"2101",,,,,0,0,891,,"N",,,"64,0236164905",
"DOUBLE SENS","340172","Publique",,928,895,62,,0,0,0,0,"FILAIRE_928","Piéton",0,"626",,,,,0,0,5,,"N",,,"62,0320900132",
"DOUBLE SENS","340172","Publique",,929,888,"76,40000153",,0,0,0,0,"FILAIRE_929","Piéton",0,"626",,,,,0,0,895,,"N",,,"76,4030334116",
"SENS UNIQUE","340172","Publique",,930,896,"21,29999924",,0,0,0,0,"FILAIRE_930",,0,"1449",,,,,0,0,897,,"N",,,"21,3511745148","jaune"
"SENS UNIQUE","340172","Publique",,931,897,"38,70000076",,0,0,0,0,"FILAIRE_931",,0,"664",,,,,0,0,872,,"N",,,"38,7483248831","jaune"
"SENS UNIQUE","340172","Publique",,932,872,"38,09999847",,0,0,0,0,"FILAIRE_932",,0,"664",,,,,0,0,898,,"N",,,"38,1365617172","jaune"
"DOUBLE SENS","340172","Privée",,933,899,"68,09999847",,0,0,0,0,"FILAIRE_933",,0,"2109",,,,,0,0,64,,"N",,,"68,1758535289",
"DOUBLE SENS","340172","Publique",,934,14,"21,60000038",,0,0,0,0,"FILAIRE_934",,0,"1783",,,,,0,0,900,,"N",,,"21,6355557259",
"DOUBLE SENS","340172","Publique",,935,901,"15,39999962",,0,0,0,0,"FILAIRE_935",,0,"1515",,,,,0,0,867,,"N","SERM","NOUVEAU SAINT ROCH","15,3708299717",
"SENS UNIQUE","340172","Publique",,936,901,"49,20000076",,0,0,0,0,"FILAIRE_936",,0,"1515",,,,,0,0,868,,"N",,,"49,2183295818","jaune"
"SENS UNIQUE","340172","Publique",,937,902,"99,40000153",,0,0,0,0,"FILAIRE_937",,0,"1994",,,,,0,0,901,,"N",,,"99,4559006698","jaune"
"DOUBLE SENS","340172","Publique",,938,900,"26,39999962",,0,0,0,0,"FILAIRE_938",,0,"1783",,,,,0,0,902,,"N",,,"26,3836950407","jaune"
"DOUBLE SENS","340172","Publique",,939,903,"20,39999962",,0,0,0,0,"FILAIRE_939",,0,"1783",,,,,0,0,12,,"N",,,"20,3801696423","jaune"
"DOUBLE SENS","340172","Publique",,940,904,"49,59999847",,0,0,0,0,"FILAIRE_940",,0,"1783",,,,,0,0,903,,"N",,,"49,6283892006","jaune"
"SENS UNIQUE","340172","Publique",,941,868,"80,90000153",,0,0,0,0,"FILAIRE_941",,0,"1515",,,,,0,0,905,,"N",,,"80,9147908047","jaune"
"DOUBLE SENS","340172","Publique",,942,906,"19,39999962",,0,0,0,0,"FILAIRE_942",,0,"1081",,,,,0,0,905,,"N",,,"19,4318015801",
"DOUBLE SENS","340172","Publique",,943,905,"21,5",,0,0,0,0,"FILAIRE_943",,0,"1251",,,,,0,0,11,,"N",,,"21,5423084011","jaune"
"SENS UNIQUE","340172","Publique",,944,908,"25,29999924",,0,0,0,0,"FILAIRE_944",,0,"433",,,,,0,0,907,,"N",,,"25,3384119984","orange"
"SENS UNIQUE","340172","Publique",,945,124,87,,0,0,0,0,"FILAIRE_945",,0,"544",,,,,0,0,907,,"N",,,"86,991717507","orange"
"SENS UNIQUE","340172","Publique",,946,910,"51,29999924",,0,0,0,0,"FILAIRE_946",,0,"1349",,,,,0,0,909,,"N",,,"51,2945057535","jaune"
"DOUBLE SENS","340172","Publique",,1132,1066,"161,1000061",,0,0,0,0,"FILAIRE_1132",,0,"2129",,,,,0,0,1067,,"N",,"BLAISE PASCAL","161,129234918",
"DOUBLE SENS","340172","Privée",,1133,1068,"60,70000076",,0,0,0,0,"FILAIRE_1133",,0,"2765",,,,,0,0,7677,,"N","SERM","BLAISE PASCAL","60,7111215843",
"DOUBLE SENS","340172","Privée",,1134,7658,"70,09999847",,0,0,0,0,"FILAIRE_1134",,0,"2770",,,,,0,0,7657,,"N","SERM","BLAISE PASCAL","70,1016612028",
"DOUBLE SENS","340172","En voie de classement (DCM)",,1135,350,"106,69999695",,0,0,0,0,"FILAIRE_1135",,0,"2767",,,,,0,0,1070,,"N","SERM","BLAISE PASCAL","106,768202646",
"DOUBLE SENS","340172","Privée",,1136,1071,"10,60000038",,0,0,0,0,"FILAIRE_1136",,0,"2765",,,,,0,0,1070,,"N","SERM","BLAISE PASCAL","10,6082067335",
"DOUBLE SENS","340172","Privée",,1137,1072,"78,40000153",,0,0,0,0,"FILAIRE_1137",,0,"2765",,,,,0,0,1071,,"N","SERM","BLAISE PASCAL","78,4231158632",
"DOUBLE SENS","340172","Privée",,1138,7718,"60,5",,0,0,0,0,"FILAIRE_1138",,0,"2769",,,,,0,0,7717,,"N","SERM","BLAISE PASCAL","60,4935684602",
"SENS UNIQUE","340172","Publique",,1140,1074,"41,20000076","Parcelle ex-SERM vendu à la Ville le 20/12/2007",0,0,0,0,"FILAIRE_1140",,0,"2442",,,,,0,0,7718,,"N",,"BLAISE PASCAL","41,2389013959",
"DOUBLE SENS","340172","Privée",,1141,1075,"76,69999695",,0,0,0,0,"FILAIRE_1141",,0,"2885",,,,,0,0,7780,,"N","SERM","BLAISE PASCAL","76,7435540719",
"DOUBLE SENS","340172","Publique",,1142,1080,"91,09999847","Parcelle ex-SERM vendu à la Ville le 20/12/2007",0,0,0,0,"FILAIRE_1142",,0,"2443",,,,,0,0,7758,,"N",,"BLAISE PASCAL","91,1434774433",
"DOUBLE SENS","340172","Publique",,1143,1077,"26,39999962",,0,0,0,0,"FILAIRE_1143",,0,"2315",,,,,0,0,1078,,"N",,,"26,4375584548",
"DOUBLE SENS","340172","Publique",,1146,1080,"45,79999924","Parcelle ex-SERM vendu à la Ville le 20/12/2007",0,0,0,0,"FILAIRE_1146",,0,"3279",,,,,0,0,7777,,"N",,"BLAISE PASCAL","45,8211323296",
"DOUBLE SENS","340172","Publique",,1148,1078,60,,0,0,0,0,"FILAIRE_1148",,0,"2315",,,,,0,0,1079,,"N",,,"59,9759496659",
"DOUBLE SENS","340172","Privée",,1149,7738,"10,5",,0,0,0,0,"FILAIRE_1149",,0,"2765",,,,,0,0,7740,,"N","SERM","BLAISE PASCAL","10,4588032298",
"DOUBLE SENS","340172","Privée",,1151,7740,"321,70001221",,0,0,0,0,"FILAIRE_1151",,0,"2765",,,,,0,0,1072,,"N","SERM","BLAISE PASCAL","321,800642046",
"DOUBLE SENS","340172","Privée",,1152,1070,"89,90000153",,0,0,0,0,"FILAIRE_1152",,0,"2765",,,,,0,0,1068,,"N","SERM","BLAISE PASCAL","89,9065184797",
"SENS UNIQUE","340172","Publique",,1153,10177,"85,59999847",,0,0,0,0,"FILAIRE_1153",,0,"2909",,,,,0,0,1066,,"N",,,"85,6667337274",
"DOUBLE SENS","340172","Publique",,1154,1067,"68,80000305",,0,0,0,0,"FILAIRE_1154",,0,"2129",,,,,0,0,1084,,"N",,"BLAISE PASCAL","68,7771864476",
"DOUBLE SENS","340172","Publique",,1155,1084,139,,0,0,0,0,"FILAIRE_1155",,0,"3384",,,,,0,0,1085,,"N","SERM","BLAISE PASCAL","139,009167291",
"DOUBLE SENS","340172","Publique",,1156,1086,"136,19999695",,0,0,0,0,"FILAIRE_1156",,0,"2314",,,,,0,0,12499,,"O",,,"136,214157333",
"DOUBLE SENS","340172","Publique",,1157,1087,"101,5",,0,0,0,0,"FILAIRE_1157",,0,"2316",,,,,0,0,1086,,"O",,,"101,540682376",
"SENS UNIQUE","340172","Publique",,1158,1088,"100,40000153",,0,0,0,0,"FILAIRE_1158",,0,"2442",,,,,0,0,12119,,"O",,,"100,444715322",
"DOUBLE SENS","340172","Privée",,280,335,"49,20000076",,0,0,0,0,"FILAIRE_280",,0,"2579",,,,,0,0,336,,"N",,,"49,2351033748",
"DOUBLE SENS","340172","Publique",,281,337,"63,20000076",,0,0,0,0,"FILAIRE_281",,0,"2964",,,,,0,0,338,,"N",,,"63,2636585677",
"DOUBLE SENS","340172","Publique",,282,338,"52,5",,0,0,0,0,"FILAIRE_282",,0,"2964",,,,,0,0,339,,"N",,,"52,4817013872",
"DOUBLE SENS","340172","Privée",,428,480,"35,5",,0,0,0,0,"FILAIRE_428",,0,"2405",,,,,0,0,13677,,"N",,,"35,5467823761",
"DOUBLE SENS","340172","Publique",,429,482,"92,5",,0,0,0,0,"FILAIRE_429",,0,"2210",,,,,0,0,475,,"N",,,"92,5174329009",
"DOUBLE SENS","340172","Privée",,430,480,"89,19999695",,0,0,0,0,"FILAIRE_430",,0,"2407",,,,,0,0,6073,,"N",,,"89,2417364722",
"DOUBLE SENS","340172","Publique",,431,483,"71,09999847",,0,0,0,0,"FILAIRE_431",,0,"1501",,,,,0,0,484,,"N",,,"71,0975484588",
"DOUBLE SENS","340172","Privée",,432,484,"18,29999924",,0,0,0,0,"FILAIRE_432",,0,"2405",,,,,0,0,480,,"N",,,"18,3201048974",
"DOUBLE SENS","340172","Mixte",,433,451,"56,70000076",,0,0,0,0,"FILAIRE_433",,0,"2440",,,,,0,0,485,,"N",,,"56,6892267949",
"DOUBLE SENS","340172","Publique",,434,479,248,,0,0,0,0,"FILAIRE_434",,0,"1501",,,,,0,0,485,,"N",,,"248,063017584",
"SENS UNIQUE","340172","Privée",,978,931,"206,8999939",,0,0,0,0,"FILAIRE_978",,0,"1607",,,,,0,0,916,,"N",,,"207,025928279","jaune"
"DOUBLE SENS","340172","Publique",,980,930,"72,19999695",,0,0,0,0,"FILAIRE_980",,0,"2708",,,,,0,0,913,,"N",,"ANTIGONE","72,2245570607","jaune"
"DOUBLE SENS","340172","Publique",,981,916,"67,40000153",,0,0,0,0,"FILAIRE_981",,0,"1607",,,,,0,0,933,,"N",,"ANTIGONE","67,4367372692","jaune"
"DOUBLE SENS","340172","Privée",,982,934,"20,70000076",,0,0,0,0,"FILAIRE_982","Piéton",0,"2302",,,,,0,0,201,,"N","SERM","ANTIGONE","20,6608753747",
"SENS UNIQUE","340172","Publique",,983,4753,"39,90000153",,0,0,0,0,"FILAIRE_983",,0,"2229",,,,,0,0,935,,"N",,"ANTIGONE","39,9499341723",
"INTERDIT","340172","Publique",,984,935,"146,6000061",,0,0,0,0,"FILAIRE_984","Piéton",0,"2387",,,,,0,0,934,,"N",,"ANTIGONE","146,675348898",
"DOUBLE SENS","340172","Publique",,985,937,"80,19999695",,0,0,0,0,"FILAIRE_985",,0,"2519",,,,,0,0,913,,"N",,"ANTIGONE","80,2028835684","jaune"
"DOUBLE SENS","340172","Publique",,986,937,"55,20000076",,0,0,0,0,"FILAIRE_986","Piéton",0,"2540",,,,,0,0,204,,"N",,"ANTIGONE","55,1937429411",
"DOUBLE SENS","340172","Publique",,987,938,"25,39999962",,0,0,0,0,"FILAIRE_987",,0,"2709",,,,,0,0,939,,"N",,"ANTIGONE","25,4114132848",
"DOUBLE SENS","340172","Publique",,988,940,"27,39999962",,0,0,0,0,"FILAIRE_988",,0,"2710",,,,,0,0,938,,"N","SERM","ANTIGONE","27,3926063939",
"DOUBLE SENS","340172","Publique",,989,941,"52,40000153",,0,0,0,0,"FILAIRE_989",,0,"2377",,,,,0,0,942,,"N",,"ANTIGONE","52,3939184636","jaune"
"DOUBLE SENS","340172","Publique",,990,943,"66,40000153",,0,0,0,0,"FILAIRE_990",,0,"2486",,,,,0,0,941,,"N",,"ANTIGONE","66,3970594477","jaune"
"DOUBLE SENS","340172","Publique",,991,80,"66,19999695",,0,0,0,0,"FILAIRE_991",,0,"1783",,,,,0,0,7917,,"N",,,"66,2098890481",
"DOUBLE SENS","340172","Privée",,992,943,"20,89999962",,0,0,0,0,"FILAIRE_992",,0,"2484",,,,,0,0,944,,"N","SERM","ANTIGONE","20,954261316","jaune"
"DOUBLE SENS","340172","Publique",,1022,970,"28,89999962",,0,0,0,0,"FILAIRE_1022",,0,"2744",,,,,0,0,963,,"N",,"ANTIGONE","28,9405871767",
"DOUBLE SENS","340172","Publique",,1023,958,"156,5",,0,0,0,0,"FILAIRE_1023",,0,"2379",,,,,0,0,964,,"N",,,"156,60043357","orange"
"SENS UNIQUE","340172","Privée",,1024,14518,"67,80000305",,0,0,0,0,"FILAIRE_1024",,0,"3167",,,,,0,0,971,,"N","SERM","PORT MARIANNE - RICHTER","67,8267463705","orange"
"DOUBLE SENS","340172","Publique",,1025,1221,"325,20001221",,0,0,0,0,"FILAIRE_1025",,0,"1519",,,,,0,0,14517,,"N",,,"325,324020105",
"DOUBLE SENS","340172","Publique",,1027,971,"157,5",,0,0,0,0,"FILAIRE_1027",,0,"2953",,,,,0,0,977,,"N","SERM","PORT MARIANNE - RICHTER","157,567128838","orange"
"DOUBLE SENS","340172","Privée",,1030,979,"51,5",,0,0,0,0,"FILAIRE_1030",,0,"2982",,,,,0,0,980,,"N","SERM","ANTIGONE","51,534611253","jaune"
"SENS UNIQUE","340172","En voie de classement (DCM)",,1031,10297,"73,19999695",,0,0,0,0,"FILAIRE_1031",,0,"1687",,,,,0,0,981,,"N",,,"73,2276589702",
"DOUBLE SENS","340172","En voie de classement (DCM)",,1032,981,"76,5",,0,0,0,0,"FILAIRE_1032",,0,"2615",,,,,0,0,983,,"N",,,"76,51762558",
"DOUBLE SENS","340172","En voie de classement (DCM)",,1033,983,"121,30000305",,0,0,0,0,"FILAIRE_1033",,0,"438",,,,,0,0,984,,"N",,,"121,387149616",
"DOUBLE SENS","340172","En voie de classement (DCM)",,1034,983,"77,59999847",,0,0,0,0,"FILAIRE_1034",,0,"2615",,,,,0,0,985,,"N",,,"77,6436397702",
"DOUBLE SENS","340172","Publique",,1035,986,"105,30000305",,0,0,0,0,"FILAIRE_1035",,0,"2972",,,,,0,0,987,,"N","SERM","ANTIGONE","105,385852505","jaune"
"DOUBLE SENS","340172","Privée",,1036,988,"33,70000076",,0,0,0,0,"FILAIRE_1036",,0,"2920",,,,,0,0,987,,"N","SERM","ANTIGONE","33,7582605904",
"DOUBLE SENS","340172","Publique",,1037,975,"85,90000153",,0,0,0,0,"FILAIRE_1037",,0,"2744",,,,,0,0,970,,"N",,"ANTIGONE","85,9771735186",
"SENS UNIQUE","340172","Publique",,1038,11577,90,,0,0,0,0,"FILAIRE_1038",,0,"2644",,,,,0,0,989,,"N",,,"90,0112782965","orange"
"SENS UNIQUE","340172","Publique",,1039,990,"117,5",,0,0,0,0,"FILAIRE_1039",,0,"3139",,,,,0,0,986,,"N","SERM","ANTIGONE","117,537202375","jaune"
"SENS UNIQUE","340172","Publique",,1040,986,"59,5",,0,0,0,0,"FILAIRE_1040",,0,"3139",,,,,0,0,979,,"N","SERM","ANTIGONE","59,5042296037","jaune"
"DOUBLE SENS","340172","Publique",,1041,982,"91,5",,0,0,0,0,"FILAIRE_1041",,0,"1777",,,,,0,0,984,,"N",,,"91,5154338789",
"DOUBLE SENS","340172","Privée",,1042,991,32,,0,0,0,0,"FILAIRE_1042",,0,"2873",,,,,0,0,992,,"N",,,"32,0292381859",
"DOUBLE SENS","340172","Privée",,1043,993,37,,0,0,0,0,"FILAIRE_1043",,0,"2985",,,,,0,0,994,,"N",,,"37,0025997557",
"DOUBLE SENS","340172","Privée",,1044,995,"119,40000153",,0,0,0,0,"FILAIRE_1044",,0,"2985",,,,,0,0,993,,"N",,,"119,491939447",
"DOUBLE SENS","340172","Privée",,1045,996,"96,19999695",,0,0,0,0,"FILAIRE_1045",,0,"2618",,,,,0,0,995,,"N",,,"96,2008870515",
"DOUBLE SENS","340172","Privée",,1046,654,"167,30000305",,0,0,0,0,"FILAIRE_1046",,0,"3285",,,,,0,0,997,,"O","SERM","JARDINS DE LA LIRONDE","167,381655705",
"DOUBLE SENS","340172","Publique",,1047,998,"148,80000305",,0,0,0,0,"FILAIRE_1047",,0,"2103",,,,,0,0,994,,"N",,"JARDINS DE LA LIRONDE","148,861789185",
"DOUBLE SENS","340172","Publique",,1048,650,"49,20000076",,0,0,0,0,"FILAIRE_1048",,0,"2103",,,,,0,0,998,,"N",,"JARDINS DE LA LIRONDE","49,2357209575",
"DOUBLE SENS","340172","Privée",,1050,993,87,,0,0,0,0,"FILAIRE_1050",,0,"2988",,,,,0,0,1001,,"N",,,"87,0267059647",
"DOUBLE SENS","340172","Privée",,1051,1002,"178,1000061",,0,0,0,0,"FILAIRE_1051",,0,"2872",,,,,0,0,992,,"N",,,"178,212951341",
"DOUBLE SENS","340172","Privée",,1052,995,"206,3999939",,0,0,0,0,"FILAIRE_1052",,0,"2618",,,,,0,0,999,,"N",,,"206,499825412",
"DOUBLE SENS","340172","Privée",,1053,657,"84,80000305",,0,0,0,0,"FILAIRE_1053",,0,"3286",,,,,0,0,1003,,"O","SERM","JARDINS DE LA LIRONDE","84,7858417112",
"DOUBLE SENS","340172","Publique",,1054,994,"122,90000153",,0,0,0,0,"FILAIRE_1054",,0,"2103",,,,,0,0,999,,"N",,"JARDINS DE LA LIRONDE","122,947539988",
"SENS UNIQUE","340172","Publique",,1055,999,"188,6000061",,0,0,0,0,"FILAIRE_1055",,0,"2324",,,,,0,0,997,,"N",,"JARDINS DE LA LIRONDE","188,722550249",
"DOUBLE SENS","340172","Publique",,1056,1004,"98,69999695",,0,0,0,0,"FILAIRE_1056",,0,"3034",,,,,0,0,998,,"O",,,"98,7743853011",
"SENS UNIQUE","340172","Publique",,1057,997,"239,30000305",,0,0,0,0,"FILAIRE_1057",,0,"2324",,,,,0,0,651,,"N",,"JARDINS DE LA LIRONDE","239,433673277",
"DOUBLE SENS","340172","Privée",,1058,508,"134,30000305",,0,0,0,0,"FILAIRE_1058",,0,"3282",,,,,0,0,661,,"N","SERM","JARDINS DE LA LIRONDE","134,35707526",
"DOUBLE SENS","340172","Privée",,1059,508,"93,40000153",,0,0,0,0,"FILAIRE_1059",,0,"2103",,,,,0,0,12917,,"N","SERM","JARDINS DE LA LIRONDE","93,441018808",
"DOUBLE SENS","340172","Publique départementale",,1060,517,"1515,30004883","RD 66",0,0,0,0,"FILAIRE_1060",,0,"1802",,,,,0,0,7877,,"N",,,"1515,92807546",
"DOUBLE SENS","340172","Publique",,1061,518,"427,6000061",,0,0,0,0,"FILAIRE_1061",,0,"9999",,,,,0,0,514,,"N",,,"427,803489032",
"DOUBLE SENS","340172","Publique départementale",,1062,1005,"119,30000305","RD 24",0,0,0,0,"FILAIRE_1062",,0,"2487",,,,,0,0,1006,,"N",,,"119,308333495",
