"ID","AREA,N,19,11","PERIMETER,N,19,11","BATIMENTS_,N,9,0","PATRLIB,C,36","CLEFPATR,C,8","CDCOL,C,1","CDPAT,C,5","CDELEM,C,2","CLASS,C,5","SYMBOLE,N,4,0","Shape_Leng,N,19,11","Shape_Area,N,19,11"
1007,"7348,69519112","458,25630709",1008,"Collège d'Alco",,,,,"BT",104,"458,432016296","7354,32704058"
1008,"449,988184352","128,089752618",1009,"C.H.U la Colombière","70016500","7","00165","00","BT",104,"128,139174038","450,332205819"
1009,"224,092168726","72,9352515739",1010,"Lycée Professionnel Léonard de Vinci","70009200","7","00092","00","BT",104,"72,9630046295","224,264692914"
1010,"1659,01679385","248,284121336",1011,"Clinique du Mas de Rochet","99999999","0","00000","0","BT",104,"248,378481662","1660,28011482"
1011,"384,004218804","113,951433953",1012,"C.H.U la Colombière","70016500","7","00165","00","BT",104,"113,994870204","384,298139789"
1012,"103,122971837","67,8739264949",1013,"Eglise St Jean d'Aiguelongue","88888888","0","00000","0","CE",0,"67,8999643033","103,202140512"
1013,"332,303606296","149,908415693",1014,"Eglise St Jean d'Aiguelongue","99999999","0","00000","0","BT",104,"149,965654849","332,556535154"
1014,"1039,32907183","154,867756317",1015,"Ecole élémentaire Jean Sibélius","00033602","0","00336","02","BC",109,"154,926523583","1040,1218734"
1015,"356,782750108","90,2620102829",1016,"C.H.U la Colombière","70016500","7","00165","00","BT",104,"90,2961580853","357,054029469"
1016,"674,108728014","116,218116653",1017,"Ecole maternelle Luis de Camoens","00024902","0","00249","02","BC",109,"116,26265918","674,623174773"
1017,"405,822718697","106,605714476",1018,"C.H.U la Colombière","70016500","7","00165","00","BT",104,"106,646272945","406,134421146"
1018,"923,383937559","171,055997807",1019,"C.H.U la Colombière","70016500","7","00165","00","BT",104,"171,121265259","924,090315467"
1019,"342,215568695","89,5217384125",1020,"C.H.U la Colombière","70016500","7","00165","00","BT",104,"89,5557160131","342,477886687"
1020,"820,468512653","144,740320404",1021,"C.H.U la Colombière","70016500","7","00165","00","BT",104,"144,796010882","821,095424816"
1021,"746,455728233","109,390912341",1022,"Lycée Professionnel Léonard de Vinci","70009200","7","00092","00","CI",0,"109,432767173","747,026118857"
1022,"268,873712556","82,7586815778",1023,"C.H.U la Colombière","70016500","7","00165","00","BT",104,"82,7900527415","269,078690804"
1023,"183,768378089","61,5626694864",1024,"M.P.T. Albert Dubout","00052200","0","00522","00","BC",109,"61,5860274956","183,908584528"
1024,"367,245424837","102,826212592",1025,"C.H.U la Colombière","70016500","7","00165","00","BT",104,"102,865813242","367,525672522"
1025,"530,467325192","111,163005327",1026,"Lycée Professionnel Léonard de Vinci","70009200","7","00092","00","BT",104,"111,205648732","530,873859223"
1026,"601,678162887","142,712572406",1027,"Ecole élémentaire Sigmund Freud","00025101","0","00251","01","BC",109,"142,76656954","602,136785176"
1027,"655,154106128","161,083707471",1028,"Ecole maternelle Luis de Camoens","00025001","0","00250","01","BC",109,"161,145870615","655,656842069"
1028,"206,594946898","57,5004064923",1029,"Lycée Professionnel Léonard de Vinci","70009200","7","00092","00","CI",0,"57,5223846592","206,752879884"
1029,"150,025699976","55,19876662",1030,"Ecole élémentaire Sigmund Freud","00025001","0","00250","01","BC",109,"55,2196361219","150,139612359"
1030,"533,3806438","96,3928026093",1031,"Ecole maternelle Vincent Van Gogh","00039001","0","00390","01","BC",109,"96,4297268939","533,789063331"
1031,"917,204559165","128,955463698",1032,"Ecole élémentaire Eugène Pottier","00033502","0","00335","02","BC",109,"129,00463846","917,905637176"
1032,"331,885481289","110,384936488",1033,"C.H.U la Colombière","70016500","7","00165","00","BT",104,"110,427056897","332,139567174"
1033,"459,39677174","127,955750236",1034,"C.H.U la Colombière","70016500","7","00165","00","BT",104,"128,004380348","459,747746904"
1034,"582,481568802","132,643781001",1035,"Lycée Professionnel Léonard de Vinci","70009200","7","00092","00","BT",104,"132,694913943","582,926908426"
1035,"6387,28923114","539,117318215",1036,"Lycée Professionnel Léonard de Vinci","70009200","7","00092","00","BT",104,"539,323411084","6392,17177472"
1036,"815,090406136","130,118627536",1037,"Ecole élémentaire Roosevelt","00039201","0","00392","01","BC",109,"130,168299757","815,710820253"
1037,"814,405972015","130,085375898",1038,"Ecole élémentaire L. Sédar Senghor","00027701","0","00277","01","BC",109,"130,135120193","815,0265695"
1038,"331,720703116","76,7676285949",1039,"C.E.M.H  T.A.M Les Hirondelles","70020400","7","00204","00","BT",104,"76,7968669507","331,97388111"
1039,"827,880509383","126,331536246",1040,"Ecole maternelle Charlie Chaplin","00033702","0","00337","02","BC",109,"126,379832013","828,511280452"
1040,"1978,2893532","209,927957227",1041,"Collège du Jeu de Mail","70010700","7","00107","00","BT",104,"210,007946325","1979,79985855"
1041,"405,527596883","119,77046005",1042,"Club de loisirs Aiguelongue","99999999","0","00000","0","BC",109,"119,816093643","405,836990054"
1042,"773,383618714","201,715830412",1043,"C.H.U la Colombière","70016500","7","00165","00","BT",104,"201,793238707","773,974173498"
1043,"949,902762482","227,821362399",1044,"C.H.U la Colombière","70016500","7","00165","00","BT",104,"227,907810898","950,628489542"
1044,"1932,8857999","178,564826598",1045,"Halles des Quatre Saisons","00049100","0","00491","00","BC",109,"178,633194052","1934,36341782"
1045,"2015,1982717","305,558033058",1046,"Lycée Professionnel Léonard de Vinci","70009200","7","00092","00","BT",104,"305,675030474","2016,73839219"
1046,"864,791337376","169,442354256",1047,"Clinique du Mas de Rochet","99999999","0","00000","0","BT",104,"169,507007257","865,449083372"
1047,"665,289796952","116,483852541",1048,"C.H.U la Colombière","70010700","7","00107","00","BT",104,"116,52826342","665,797331741"
1048,"443,575662476","131,064260659",1049,"C.H.U la Colombière","70016500","7","00165","00","BT",104,"131,113783122","443,91424003"
1049,"607,910931318","152,613159766",1050,"Halte-garderie Pitchot Nanet","00049500","0","00495","00","BC",109,"152,67117353","608,373214574"
1050,"411,387562496","98,004511331",1051,"Lycée Professionnel Léonard de Vinci","99999999","0","00000","00","BT",104,"98,0418824279","411,701378133"
1051,"238,065878188","64,4808170277",1052,"Halte-garderie Pitchot Nanet","00049500","0","00495","00","BC",109,"64,5053608656","238,247640661"
1052,"790,751393701","142,758869021",1053,"C.H.U la Colombière","70016500","7","00165","00","BT",104,"142,813667178","791,354550583"
1053,"301,162512502","73,7043812341",1054,"Mairie annexe Mas de la Paillade","00001002","0","00010","02","BC",109,"73,7325576573","301,39310875"
1054,"1317,83856858","201,039190127",1055,"Clinique du Mas de Rochet","99999999","0","00000","0","BT",104,"201,11589","1318,84133396"
1055,"1825,0427219","429,928540064",1056,"C.H.U Saint Eloi","70016400","7","00164","00","BT",104,"430,09252121","1826,43698852"
1056,"167,939362506","51,9063962062",1057,"Collège du Jeu de Mail","70010700","7","00107","00","BT",104,"51,926227084","168,06776172"
1057,"218,402575003","85,0078868008",1058,"CFRA du bâtiment","99999999","0","00000","0","BT",104,"85,0402988121","218,569458562"
1058,"375,204287454","80,1167380705",1059,"C.E.M.H  T.A.M Les Hirondelles","70020400","7","00204","00","BT",104,"80,1473432761","375,490950838"
1059,"1070,62455931","146,828889696",1060,"Salle Polyvalente Averroès",,,,,"BT",104,"146,884615867","1071,43998343"
1060,"812,836587531","129,89387314",1061,"Ecole élémentaire André Boulloche","00027208","0","00272","08","BC",109,"129,943596787","813,457393588"
1061,"536,751409377","96,7823657797",1062,"Ecole maternelle Virgina Woolf","00027301","0","00273","01","BC",109,"96,8191737627","537,158853553"
1062,"697,482856275","115,034417049",1063,"Ecole maternelle James Joyce","00027501","0","00275","01","BC",109,"115,078457372","698,015728384"
1063,"809,951899949","195,507250292",1064,"C.H.U la Colombière","70016500","7","00165","00","BT",104,"195,581613059","810,572045459"
1064,"295,554365644","69,4868297537",1065,"Poste","70022300","7","00223","00","NP",170,"69,5132685706","295,778822589"
1065,"49,4374999928","28,1268120579",1066,"CFRA du bâtiment","99999999","0","00000","0","CI",0,"28,137558245","49,4752850536"
1066,"819,941362511","102,042749146",1067,"Police Municipale Aiguelongue","00089600","0","00896","00","BC",109,"102,081710968","820,567635173"
1067,"376,239590523","114,133200265",1068,"C.H.U la Colombière","70016500","7","00165","00","BT",104,"114,176434759","376,526599213"
1068,"376,168259358","112,282338522",1069,"C.H.U la Colombière","70016500","7","00165","00","BT",104,"112,325096387","376,455638581"
1069,"134,477465594","46,4466294236",1070,"CHU Lapeyronie","70016500","7","00165","00","CI",0,"46,464314218","134,579960108"
1070,"59,955612509","34,2906631752",1071,"CHU Lapeyronie","70016500","7","00165","00","CI",0,"34,3037193422","60,0015353345"
1071,"291,250556385","85,5140872998",1072,"C.H.U Saint Eloi","70016400","7","00164","00","BT",104,"85,546232391","291,471968519"
1072,"1070,62455953","146,828907652",1073,"C.E.M.H  T.A.M Les Hirondelles","70020400","7","00204","00","BT",104,"146,884536101","1071,43737227"
1073,"520,281340716","119,049276975",1074,"CFRA du bâtiment","99999999","0","00000","0","BT",104,"119,094574812","520,678513237"
1074,"1014,98330001","192,21957984",1075,"C.H.U Saint Eloi","70016400","7","00164","00","BT",104,"192,293382889","1015,75759574"
1075,"846,985234351","177,72018816",1076,"Maison de la Justice","70024800","7","00248","00","BC",109,"177,787463784","847,629026896"
1076,"3829,32882817","457,396395296",1077,"CFRA du bâtiment","99999999","0","00000","0","BT",104,"457,570970434","3832,24945675"
1077,"2259,1470528","309,282519421",1078,"C.E.M.H  T.A.M Les Hirondelles","70020400","7","00204","00","BT",104,"309,399764029","2260,86528754"
1078,"3167,5472156","607,675131012",1079,"CHU Lapeyronie","70016500","7","00165","00","BT",104,"607,906757864","3169,96275317"
1079,"150,097762496","59,1477359392",1080,"C.H.U Saint Eloi","70016400","7","00164","00","BT",104,"59,170223903","150,212045848"
1080,"223,986446934","62,8012569785",1081,"CFRA du bâtiment","99999999","0","00000","00","BT",104,"62,8251604072","224,156270583"
1081,"446,142618821","127,115838717",1082,"CFRA du bâtiment","99999999","0","00000","00","BT",104,"127,164225479","446,481173907"
1082,"850,871844032","125,954978547",1083,"Crèche Louise Guiraud","00021101","0","00211","01","BC",109,"126,003025493","851,520576863"
1083,"2359,90847509","457,611103754",1084,"MPT Léo Lagrange","00098500","0","00985","00","BC",109,"457,785609139","2361,70936581"
1084,"60,3542937839","31,0901585429",1085,"CHU Lapeyronie","70016500","7","00165","00","CI",0,"31,1019403233","60,4000585528"
1085,"1070,20872172","146,81404754",1086,"C.E.M.H  T.A.M Les Hirondelles","70020400","7","00204","00","BT",104,"146,869754636","1071,02379212"
1086,"1070,20823444","146,813328545",1087,"C.E.M.H  T.A.M Les Hirondelles","70020400","7","00204","00","BT",104,"146,869075123","1071,0236951"
1087,"237,646606262","89,3273627182",1088,"CHU Lapeyronie","70016500","7","00165","00","CI",0,"89,361263359","237,827291501"
1088,"520,952559382","102,18947086",1089,"CHU Lapeyronie","70016500","7","00165","00","CI",0,"102,228329168","521,348907565"
1089,"969,716634418","182,304162325",1090,"URSSAF","00005800","0","00058","00","BT",104,"182,373700322","970,456416066"
1090,"434,278206173","92,4690402866",1091,"Cité universitaire le Triolet","70019500","7","00195","00","BT",104,"92,5042817997","434,607884405"
1091,"678,800218762","167,147205274",1092,"CHU Lapeyronie","70016500","7","00165","00","BT",104,"167,211275253","679,316110216"
1092,"146,849446892","54,5235781813",1093,"C.H.U Saint Eloi","70016400","7","00164","00","BT",104,"54,5441353852","146,960915188"
1093,"510,830803069","102,424308095",1094,"CHU Lapeyronie","70016500","7","00165","00","CI",0,"102,463205659","511,218983339"
1094,"441,034381216","123,793312735",1095,"C.H.U Saint Eloi","70016400","7","00164","00","BT",104,"123,840871161","441,369443322"
1095,"141,633756188","47,7104870707",1096,"CHU Lapeyronie","70016500","7","00165","00","CI",0,"47,7285194721","141,740931606"
1096,"432,933540643","92,2960445392",1097,"Cité universitaire le Triolet","70019500","7","00195","00","BT",104,"92,3308404568","433,262222286"
1097,"1819,3136343","194,877748577",1098,"CHU Lapeyronie","70016600","7","00166","00","BT",104,"194,951694183","1820,69767291"
1098,"75,9960937545","34,915258745",1099,"C.H.U Saint Eloi","70016400","7","00164","00","BT",104,"34,9284296829","76,0534437982"
1099,"1070,20556556","146,814007037",1100,"C.E.M.H  T.A.M Les Hirondelles","70020400","7","00204","00","BT",104,"146,869752333","1071,0210209"
1100,"1070,62455931","146,828889696",1101,"C.E.M.H  T.A.M Les Hirondelles","70020400","7","00204","00","BT",104,"146,884617088","1071,44003428"
1101,"88,8312375486","39,5940064913",1102,"C.H.U Saint Eloi","70016400","7","00164","00","BT",104,"39,6091792688","88,8995429164"
1102,"986,840984449","221,74721273",1103,"Foyer des Travailleurs Migrants","70020500","7","00205","00","BT",104,"221,831445617","987,590983985"
1103,"224,701993735","86,7243913538",1104,"CHU Lapeyronie","70016500","7","00165","00","CI",0,"86,7572248158","224,873151031"
1104,"429,797384341","92,4836207917",1105,"Cité universitaire le Triolet","70019500","7","00195","00","BT",104,"92,5188066217","430,124847897"
1105,"851,693187425","195,302717944",1106,"C.H.U Saint Eloi","70016400","7","00164","00","CI",0,"195,377098906","852,342452745"
1106,"134,627171845","46,4491404876",1107,"CHU Lapeyronie","70016500","7","00165","00","CI",0,"46,4668871205","134,730108373"
1107,"1070,20556578","146,813228697",1108,"C.E.M.H  T.A.M Les Hirondelles","70020400","7","00204","00","BT",104,"146,868975311","1071,02107245"
1108,"1070,20823458","146,813328545",1109,"C.E.M.H  T.A.M Les Hirondelles","70020400","7","00204","00","BT",104,"146,869074234","1071,0253793"
1109,"424,621099956","91,9829708125",1110,"Cité universitaire le Triolet","70019500","7","00195","00","BT",104,"92,0181716412","424,944376389"
1110,"60,9751562343","31,5233024081",1111,"Cité universitaire le Triolet","70019500","7","00195","00","BT",104,"31,5352521053","61,0213454448"
1111,"621,423828254","129,93801818",1112,"C.E.M.H  T.A.M Les Hirondelles","70020400","7","00204","00","BT",104,"129,987313377","621,898219475"
1112,"64,6877187317","32,176279931",1113,"C.H.U Saint Eloi","70016500","7","00165","00","CI",0,"32,1884775773","64,7367884928"
1113,"708,04375933","150,463648909",1114,"C.H.U Saint Eloi","70016400","7","00164","00","CI",0,"150,520839404","708,581536652"
1114,"5445,59089251","1098,4044658",1115,"CHU Lapeyronie","70016500","7","00165","00","BT",104,"1098,82150556","5449,73466092"
1115,"431,723299981","91,8181629525",1116,"Cité universitaire le Triolet","70019500","7","00195","00","BT",104,"91,8531379487","432,051196321"
1116,"1205,27455768","223,272727109",1117,"Crèche Louise Guiraud","99999999","0","00211","01","BT",104,"223,357819655","1206,18994507"
1117,"5330,95191589","977,471224994",1118,"CHU Lapeyronie","70016500","7","00165","00","BT",104,"977,84341612","5335,00861744"
1118,"988,223543988","179,875664776",1119,"C.H.U Saint Eloi","70016400","7","00164","00","CI",0,"179,943349051","988,975648778"
1119,"434,421840601","92,6672813399",1120,"Cité universitaire le Triolet","70019500","7","00195","00","BT",104,"92,7028267092","434,75333246"
1120,"426,459678088","87,7759408432",1121,"C.H.U Saint Eloi","70016400","7","00164","00","BT",104,"87,8093432331","426,783230452"
1121,"428,261596862","89,7066756725",1122,"C.H.U Saint Eloi","70016400","7","00164","00","CI",0,"89,7405462268","428,587805798"
1122,"1702,03230332","286,929002851",1123,"C.H.U Saint Eloi","70016400","7","00164","00","BT",104,"287,03750713","1703,32718912"
1123,"923,241306106","182,19866616",1124,"C.H.U Saint Eloi","70016400","7","00164","00","CI",0,"182,267232603","923,941894891"
1124,"1091,22463734","195,754918175",1125,"Cité universitaire le Triolet","70019500","7","00195","00","BT",104,"195,829410876","1092,05108649"
1125,"432,365053196","93,5262633474",1126,"Cité universitaire le Triolet","70019500","7","00195","00","BT",104,"93,5617173311","432,693786264"
1126,"583,954665562","154,80997283",1127,"C.H.U Saint Eloi","70016400","7","00164","00","BT",104,"154,868770707","584,398709766"
1127,"428,909671863","92,1875780358",1128,"Cité universitaire le Triolet","70019500","7","00195","00","BT",104,"92,2227156952","429,236383965"
1128,"1373,46921868","168,534481715",1129,"C.H.U Lapeyronie","70016500","7","00165","00","BT",104,"168,598311097","1374,51410215"
1129,"407,357287501","83,0682047349",1130,"C.H.U Saint Eloi","70016400","7","00164","00","CI",0,"83,0997014012","407,667513684"
1130,"121,265612486","86,6038804397",1131,"Eglise Sainte Bernadette",,,,,"CE",0,"86,636613215","121,35581806"
1131,"940,488571942","222,987643033",1132,"Eglise Sainte Bernadette",,,,,"BT",104,"223,072119698","941,206466978"
1132,"12690,4605404","2252,56863936",1133,"C.H.U Saint Eloi","70016400","7","00164","00","BT",104,"2253,42202062","12700,1115748"
1133,"3277,11555948","319,465252782",1134,"C.E.M.H  T.A.M Les Hirondelles","70020400","7","00204","00","BT",104,"319,586773297","3279,60600284"
1134,"107,997928141","41,7051806344",1135,"Octroi","00059000","0","00590","00","BT",104,"41,7210338271","108,080004386"
1135,"173,814084351","54,9747282189",1136,"C.H.U Lapeyronie","70016600","7","00166","00","CI",0,"54,9954510444","173,946145309"
1136,"86,3750375237","37,9462735036",1137,"Cité universitaire le Triolet","70019500","7","00195","00","CI",0,"37,9607640936","86,441096304"
1137,"498,333846641","137,398531",1138,"Cité universitaire le Triolet","70019500","7","00195","00","BT",104,"137,450740977","498,71112906"
1138,"4608,83068236","281,515784743",1139,"GS François Mitterand",,,,,"BC",109,"281,622309965","4612,33116322"
1139,"216,850106155","71,3239205958",1140,"Cité universitaire le Triolet","70019500","7","00195","00","BT",104,"71,3509464898","217,014634706"
1140,"872,580603152","130,334079442",1141,"CHU Guy de Chauliac","70016300","7","00163","00","CI",0,"130,383640628","873,241962993"
1141,"2194,64831561","439,258324527",1142,"CHU Saint Eloi","70016400","7","00164","00","BT",104,"439,424313045","2196,31214374"
1142,"2523,18163768","537,414009685",1143,"CHU Guy de Chauliac","70016400","7","00164","00","BT",104,"537,617291418","2525,09596097"
1143,"392,516290658","128,457635032",1144,"CHU Guy de Chauliac","70016400","7","00164","00","BT",104,"128,506057645","392,814396664"
1144,"989,327562668","137,006300755",1145,"CHU Guy de Chauliac","70016300","7","00163","00","CI",0,"137,058465379","990,079113305"
1145,"120,978575012","86,6052264768",1146,"Eglise Saint Paul","00166000","0","01660","00","CE",0,"86,638294547","121,070213232"
1146,"19,8320312439","17,8164795683",1147,"Centre de Secours Guizonnier","70009000","7","00090","00","BT",104,"17,8230165535","19,846590868"
1147,"2549,21322833","386,669230342",1148,"Centre Administratif Benech","70019200","7","00192","00","BT",104,"386,816098433","2551,15237425"
1148,"592,878199888","144,616108871",1149,"Faculté des Sciences","70013200","7","00132","00","BT",104,"144,670764187","593,33086936"
1149,"287,532056243","106,370929203",1150,"CHU Guy de Chauliac","70016400","7","00164","00","BT",104,"106,41104583","287,750445649"
1150,"974,140275053","223,809183511",1151,"Eglise Saint Paul","00166000","0","01660","00","BT",104,"223,894575751","974,881611227"
1151,"619,594450025","139,498087696",1152,"Maison de Quartier Emma Calvé","00266200","0","02662","00","BC",109,"139,550231772","620,060802479"
1152,"602,551537519","140,521294415",1153,"C.H.U Arnaud de Villeneuve","70016600","7","00166","00","BT",104,"140,574501743","603,008628803"
1153,"6815,47716292","879,292084507",1154,"CHU Guy de Chauliac","70016300","7","00163","00","BT",104,"879,626456244","6820,65070651"
1154,"25605,6111682","1736,96742883",1155,"CHU Lapeyronie","70016600","7","00166","00","BT",104,"1737,62628166","25625,0575292"
1155,"1910,08381553","230,433168015",1156,"Centre de Secours Guizonnier","70009000","7","00090","00","BT",104,"230,520845562","1911,53543453"
1156,"383,642471829","85,5566993129",1157,"Centre de Secours Guizonnier","70009000","7","00090","00","BT",104,"85,5888812426","383,932962709"
1157,"56,5535437271","30,0842073853",1158,"Centre de Secours Guizonnier","70009000","7","00090","00","BT",104,"30,0955326576","56,5961448444"
1158,"1464,15544082","206,993077688",1159,"Faculté des Sciences","70013200","7","00132","00","BT",104,"207,071853005","1465,26731717"
1159,"214,90403123","59,5904026923",1160,"Faculté Paul Valéry","70013300","7","00133","00","BT",104,"59,6130212094","215,066883683"
1160,"716,369415572","130,18457197",1161,"Faculté des Sciences","70013200","7","00132","00","BT",104,"130,234006272","716,912026446"
1161,"99,1595094092","45,2783552786",1162,"Faculté des Sciences","70013200","7","00132","00","BT",104,"45,2953955314","99,2341615872"
1162,"2564,72930313","185,466944524",1163,"Restaurant Universitaire Le Triolet","70019500","7","00195","00","BT",104,"185,5371741","2566,67068258"
1163,"1467,71360023","206,448508927",1164,"Faculté Paul Valéry","70013200","7","00132","00","BT",104,"206,527001722","1468,82687691"
1164,"559,701696945","103,527942976",1165,"Théâtre d'O","70019000","7","00190","00","BT",104,"103,56712195","560,125111544"
1165,"113,857931169","43,7196142914",1166,"Théâtre d'O","70019000","7","00190","00","BT",104,"43,7361073876","113,943515087"
1166,"1209,80219388","168,676208838",1167,"Faculté des Sciences","70013200","7","00132","00","BT",104,"168,740226181","1210,71611746"
1167,"1340,67661596","217,506439213",1168,"CPAM","70022400","7","00224","00","BT",104,"217,588881717","1341,69320496"
1168,"1495,27038397","159,867900919",1169,"CPAM","70017000","7","00170","00","BT",104,"159,928360395","1496,40262784"
1169,"2141,22070302","185,179499515",1170,"Faculté des Sciences","70013200","7","00132","00","BT",104,"185,249399331","2142,83733877"
1170,"102,82426872","40,6127803454",1171,"Faculté des Sciences","70013200","7","00132","00","CI",0,"40,6281628448","102,9021747"
1171,"1783,99664949","283,403481492",1172,"Faculté des Sciences","70013200","7","00132","00","BT",104,"283,511070988","1785,34483628"
1172,"2654,87369795","254,503049291",1173,"Centre des Impôts Nord et Ouest","70002000","7","00020","00","BT",104,"254,599229379","2656,88376857"
1173,"2150,88058961","232,87316109",1174,"Faculté Paul Valéry","70013300","7","00133","00","BT",104,"232,961554487","2152,50617562"
1174,"767,8424938","132,807377062",1175,"Faculté des Sciences","70013200","7","00132","00","BT",104,"132,857849174","768,425382607"
1175,"2580,89024998","253,843231663",1176,"Faculté des Sciences","70013200","7","00132","00","BT",104,"253,939121092","2582,84267977"
1176,"285,747003081","62,9349593307",1177,"Faculté des Sciences","70013200","7","00132","00","BT",104,"62,9587450294","285,963053967"
1177,"1585,77648705","196,327196116",1178,"C.H.U Arnaud de Villeneuve","70016200","7","00162","00","BT",104,"196,401000483","1586,97435539"
1178,"2531,04483488","313,868315488",1179,"Faculté des Sciences","70013200","7","00132","00","BT",104,"313,987370191","2532,95453571"
1179,"133,009725068","59,5345962414",1180,"C.H.U Arnaud de Villeneuve","88888888","0","00000","0","CI",0,"59,557093902","133,110588521"
1180,"65,0820312861","38,994865112",1181,"Faculté Paul Valéry","70013300","7","00133","00","CI",0,"39,0095071192","65,1303035207"
1181,"308,705950093","101,663641141",1182,"Gymnase Jean Bouin","00047200","0","00472","00","BC",109,"101,70198","308,94076903"
1182,"426,277099978","85,8723617565",1183,"Poste","70022200","7","00222","00","NP",170,"85,9050307106","426,600231924"
1183,"216,558531293","62,3113761138",1184,"Médiathèque J.J Rousseau","00244100","0","02441","00","BT",104,"62,3349427669","216,722833855"
1184,"861,573365679","138,273084522",1185,"Faculté Paul Valéry","70013300","7","00133","00","BT",104,"138,325099542","862,223654541"
1185,"98,6964343342","43,4860189779",1186,"Faculté Paul Valéry","70013300","7","00133","00","CI",0,"43,5024452648","98,7707511924"
1186,"204,20391254","57,1852970206",1187,"C.H.U Arnaud de Villeneuve","88888888","0","00000","0","CI",0,"57,2069273975","204,358389658"
1187,"1754,63673131","170,543774448",1188,"Collège les Escholiers","70011600","7","00116","00","BT",104,"170,608218942","1755,96304369"
1188,"1488,61965318","301,218870281",1189,"Cité Universitaire la Colombière","70019600","7","00196","00","BT",104,"301,3323576","1489,74371582"
1189,"1914,92028468","286,872009414",1190,"Faculté des Sciences","70013200","7","00132","00","BT",104,"286,980929747","1916,37335482"
1190,"2029,96669983","268,028491845",1191,"Faculté des Sciences","70013200","7","00132","00","BT",104,"268,130228488","2031,50357312"
1191,"2464,43639347","326,205937677",1192,"Faculté Paul Valéry","70013300","7","00133","00","BT",104,"326,328624393","2466,29550553"
1192,"289,386437482","82,7728603494",1193,"C.H.U Arnaud de Villeneuve","88888888","0","00000","0","CI",0,"82,8042561156","289,605801737"
1193,"7,6698031218","12,0068299697",1194,"Domaine de Méric","00090500","0","00905","00","BC",109,"12,0114487796","7,6756915186"
1194,"29,1347999948","22,6492133925",1195,"Théâtre d'O","70019000","7","00190","00","BT",104,"22,6577785773","29,1569499251"
1195,"808,336384334","212,94870375",1196,"Domaine de Méric","00090500","0","00905","00","BC",109,"213,029109343","808,945975204"
1196,"486,38524992","94,9438161587",1197,"Collège les Escholiers","70011600","7","00116","00","BT",104,"94,9794812491","486,751203997"
1197,"2118,22820336","196,133889667",1198,,,,,,,0,"196,207808667","2119,82727023"
1198,"127,88876251","48,6804215909",1199,"Théâtre d'O","70019000","7","00190","00","BT",104,"48,6985698678","127,984217573"
1199,"1950,44324707","191,810598831",1200,"Médiathèque J.J Rousseau","70123100","7","01231","00","BT",104,"191,883279528","1951,92042459"
1200,"542,403722031","122,631790676",1201,"Cité Universitaire la Colombière","70019600","7","00196","00","BT",104,"122,678104642","542,813784547"
1201,"1511,30421252","240,351649868",1202,"Faculté des Sciences","70013200","7","00132","00","BT",104,"240,442825028","1512,44638282"
1202,"15816,2801843","1181,85661485",1203,"C.H.U Arnaud de Villeneuve","70016200","7","00162","00","BT",104,"1182,30261118","15828,2410572"
1203,"90,6118249717","36,266394702",1204,"Crèche des souris vertes","00074800","0","00748","00","BC",109,"36,2801584621","90,6800747211"
1204,"229,435254288","93,137547494",1205,"Faculté Paul Valéry","70013300","7","00133","00","BT",104,"93,1725979341","229,60933502"
1205,"530,230603144","122,072188989",1206,"Cité Universitaire la Colombière","70019600","7","00196","00","BT",104,"122,118172172","530,630768944"
1206,"543,793781377","147,175905931",1207,"Théâtre d'O","70019000","7","00190","00","BT",104,"147,231813346","544,205658415"
1207,"259,380112538","73,6914866768",1208,"Domaine de Méric","00091100","0","00911","00","BC",109,"73,7193195414","259,574505757"
1208,"29,6548406513","24,4415297138",1209,"Théâtre d'O","70019000","7","00190","00","BT",104,"24,4506458255","29,67705876"
1209,"540,06275621","122,829326845",1210,"Cité Universitaire la Colombière","70019600","7","00196","00","BT",104,"122,87567469","540,468160466"
1210,"39,1660156301","28,8619697474",1211,"Théâtre d'O","70019000","7","00190","00","BT",104,"28,8730572672","39,1961215118"
1211,"2000,1175687","312,262184328",1212,"Faculté des Sciences","70013200","7","00132","00","BT",104,"312,379757035","2001,63069957"
1212,"2385,27422793","351,50185582",1213,"Collège les Escholiers","70011600","7","00116","00","BT",104,"351,633977478","2387,07231164"
1213,"1829,1302939","170,267615381",1214,"Faculté Paul Valéry","70013300","7","00133","00","CI",0,"170,331731918","1830,50859546"
1214,"1980,90104718","266,950416786",1215,"Faculté des Sciences","70013200","7","00132","00","BT",104,"267,051650317","1982,39829451"
1215,"168,142578129","54,2667164746",1216,"Théâtre d'O","70019000","7","00190","00","BT",104,"54,2873095791","168,269981533"
1216,"1663,51162489","406,662678799",1217,"Faculté Paul Valéry","70013300","7","00133","00","BT",104,"406,816095395","1664,77260396"
1217,"92,4787719158","38,1374085093",1218,"Faculté Paul Valéry","70013300","7","00133","00","CI",0,"38,1517808081","92,5488133997"
1218,"2951,23520314","447,771291031",1219,"Faculté des Sciences","70013200","7","00132","00","BT",104,"447,940712993","2953,4590483"
1219,"535,301268777","123,748185396",1220,"Cité Universitaire la Colombière","70019600","7","00196","00","BT",104,"123,794910743","535,704190104"
1220,"536,18067518","105,221246638",1221,"Bibliothèque départementale de prêt","99999999","0","00000","0","BT",104,"105,260899049","536,58573442"
1221,"1664,72385022","235,08228726",1222,"Faculté des Sciences","70013200","7","00132","00","BT",104,"235,170654075","1665,98160207"
