"AREA_,N,19,8","PERIMETER,N,19,8","BATIMENTS_,N,10,0","PATRLIB,C,36","CLEFPATR,C,8","CDCOL,C,1","CDPAT,C,5","CDELEM,C,2","CLASS,C,5","SYMBOLE,N,5,0","ID,N,10,0","AREA,N,19,11","LEN,N,19,11"
"15816,28018432","1181,85661485",1203,C.H.U Arnaud de Villeneuve,70016200,7,00162,00,BT,104,0,"15828,24106","1182,302611"
"530,23060314","122,07218899",1206,Cité Universitaire la Colombière,70019600,7,00196,00,BT,104,0,"530,63077","122,118172"
"39,16601563","28,86196975",1211,Théâtre d'O,70019000,7,00190,00,BT,104,0,"39,19612","28,873057"
"2385,27422793","351,50185582",1213,Collège les Escholiers,70011600,7,00116,00,BT,104,0,"2387,07231","351,633977"
"1663,51162489","406,6626788",1217,Faculté Paul Valéry,70013300,7,00133,00,BT,104,0,"1664,7726","406,816095"
"2951,23520314","447,77129103",1219,Faculté des Sciences,70013200,7,00132,00,BT,104,0,"2953,45905","447,940713"
"1113,78637496","182,22952031",1225,Faculté des Sciences,70013200,7,00132,00,BT,104,0,"1114,6278","182,29798"
"87,74441253","37,48469536",1229,Faculté Paul Valéry,70013300,7,00133,00,CI,0,0,"87,80993","37,498694"
"4089,09117822","363,48370488",1231,Faculté Paul Valéry,70013300,7,00133,00,BT,104,0,"4092,17591","363,620533"
"1151,58963754","142,52396583",1237,Faculté Paul Valéry,70013300,7,00133,00,BT,104,0,"1152,45809","142,577992"
"1632,51926516","242,29433449",1240,Faculté Paul Valéry,70013300,7,00133,00,BT,104,0,"1633,7484","242,385592"
"2288,52419718","302,31829063",1247,Faculté des Sciences,70013200,7,00132,00,BT,104,0,"2290,24945","302,431674"
"678,80021876","167,14720527",1092,C.H.U Lapeyronie,70016500,7,00165,00,BT,104,0,"679,31611","167,211275"
"432,93354064","92,29604454",1097,Cité universitaire le Triolet,70019500,7,00195,00,BT,104,0,"433,26222","92,33084"
"88,83123755","39,59400649",1102,C.H.U Saint Eloi,70016400,7,00164,00,BT,104,0,"88,89954","39,609179"
"224,70199373","86,72439135",1104,C.H.U Lapeyronie,70016500,7,00165,00,CI,0,0,"224,87315","86,757225"
"429,79738434","92,48362079",1105,Cité universitaire le Triolet,70019500,7,00195,00,BT,104,0,"430,12485","92,518807"
"134,62717185","46,44914049",1107,C.H.U Lapeyronie,70016500,7,00165,00,CI,0,0,"134,73011","46,466887"
"1070,20556578","146,8132287",1108,C.E.M.H  T.A.M Les Hirondelles,70020400,7,00204,00,BT,104,0,"1071,02107","146,868975"
"1070,20823458","146,81332855",1109,C.E.M.H  T.A.M Les Hirondelles,70020400,7,00204,00,BT,104,0,"1071,02538","146,869074"
"60,97515623","31,52330241",1111,Cité universitaire le Triolet,70019500,7,00195,00,BT,104,0,"61,02135","31,535252"
"621,42382825","129,93801818",1112,C.E.M.H  T.A.M Les Hirondelles,70020400,7,00204,00,BT,104,0,"621,89822","129,987313"
"64,68771873","32,17627993",1113,C.H.U Saint Eloi,70016500,7,00165,00,CI,0,0,"64,73679","32,188478"
"708,04375933","150,46364891",1114,C.H.U Saint Eloi,70016400,7,00164,00,CI,0,0,"708,58154","150,520839"
"431,72329998","91,81816295",1116,Cité universitaire le Triolet,70019500,7,00195,00,BT,104,0,"432,0512","91,853138"
"988,22354399","179,87566478",1119,C.H.U Saint Eloi,70016400,7,00164,00,CI,0,0,"988,97565","179,943349"
"434,4218406","92,66728134",1120,Cité universitaire le Triolet,70019500,7,00195,00,BT,104,0,"434,75333","92,702827"
"426,45967809","87,77594084",1121,C.H.U Saint Eloi,70016400,7,00164,00,BT,104,0,"426,78323","87,809343"
"428,26159686","89,70667567",1122,C.H.U Saint Eloi,70016400,7,00164,00,CI,0,0,"428,58781","89,740546"
"923,24130611","182,19866616",1124,C.H.U Saint Eloi,70016400,7,00164,00,CI,0,0,"923,94189","182,267233"
"1091,22463734","195,75491818",1125,Cité universitaire le Triolet,70019500,7,00195,00,BT,104,0,"1092,05109","195,829411"
"583,95466556","154,80997283",1127,C.H.U Saint Eloi,70016400,7,00164,00,BT,104,0,"584,39871","154,868771"
"428,90967186","92,18757804",1128,Cité universitaire le Triolet,70019500,7,00195,00,BT,104,0,"429,23638","92,222716"
"407,3572875","83,06820473",1130,C.H.U Saint Eloi,70016400,7,00164,00,CI,0,0,"407,66751","83,099701"
"121,26561249","86,60388044",1131,Eglise Sainte Bernadette,,,,,CE,0,0,"121,35582","86,636613"
"3277,11555948","319,46525278",1134,C.E.M.H  T.A.M Les Hirondelles,70020400,7,00204,00,BT,104,0,"3279,606","319,586773"
"107,99792814","41,70518063",1135,Octroi,00059000,0,00590,00,BT,104,0,"108,08","41,721034"
"86,37503752","37,9462735",1137,Cité universitaire le Triolet,70019500,7,00195,00,CI,0,0,"86,4411","37,960764"
"498,33384664","137,398531",1138,Cité universitaire le Triolet,70019500,7,00195,00,BT,104,0,"498,71113","137,450741"
"4608,83068236","281,51578474",1139,GS François Mitterand,,,,,BC,109,0,"4612,33116","281,62231"
"216,85010616","71,3239206",1140,Cité universitaire le Triolet,70019500,7,00195,00,BT,104,0,"217,01463","71,350946"
"2523,18163768","537,41400969",1143,C.H.U Guy de Chauliac,70016400,7,00164,00,BT,104,0,"2525,09596","537,617291"
"989,32756267","137,00630075",1145,C.H.U Guy de Chauliac,70016300,7,00163,00,CI,0,0,"990,07911","137,058465"
"120,97857501","86,60522648",1146,Eglise Saint Paul,00166000,0,01660,00,CE,0,0,"121,07021","86,638295"
"19,83203124","17,81647957",1147,Centre de Secours Guizonnier,70009000,7,00090,00,BT,104,0,"19,84659","17,823017"
"592,87819989","144,61610887",1149,Faculté des Sciences,70013200,7,00132,00,BT,104,0,"593,33087","144,670764"
"287,53205624","106,3709292",1150,C.H.U Guy de Chauliac,70016400,7,00164,00,BT,104,0,"287,75045","106,411046"
"974,14027505","223,80918351",1151,Eglise Saint Paul,00166000,0,01660,00,BT,104,0,"974,88161","223,894576"
"602,55153752","140,52129441",1153,C.H.U Arnaud de Villeneuve,70016600,7,00166,00,BT,104,0,"603,00863","140,574502"
"1910,08381553","230,43316802",1156,Centre de Secours Guizonnier,70009000,7,00090,00,BT,104,0,"1911,53543","230,520846"
"383,64247183","85,55669931",1157,Centre de Secours Guizonnier,70009000,7,00090,00,BT,104,0,"383,93296","85,588881"
"56,55354373","30,08420739",1158,Centre de Secours Guizonnier,70009000,7,00090,00,BT,104,0,"56,59614","30,095533"
"1464,15544082","206,99307769",1159,Faculté des Sciences,70013200,7,00132,00,BT,104,0,"1465,26732","207,071853"
"214,90403123","59,59040269",1160,Faculté Paul Valéry,70013300,7,00133,00,BT,104,0,"215,06688","59,613021"
"716,36941557","130,18457197",1161,Faculté des Sciences,70013200,7,00132,00,BT,104,0,"716,91203","130,234006"
"99,15950941","45,27835528",1162,Faculté des Sciences,70013200,7,00132,00,BT,104,0,"99,23416","45,295396"
"1467,71360023","206,44850893",1164,Faculté Paul Valéry,70013200,7,00132,00,BT,104,0,"1468,82688","206,527002"
"559,70169695","103,52794298",1165,Théâtre d'O,70019000,7,00190,00,BT,104,0,"560,12511","103,567122"
"113,85793117","43,71961429",1166,Théâtre d'O,70019000,7,00190,00,BT,104,0,"113,94352","43,736107"
"1209,80219388","168,67620884",1167,Faculté des Sciences,70013200,7,00132,00,BT,104,0,"1210,71612","168,740226"
"1495,27038397","159,86790092",1169,CPAM,70017000,7,00170,00,BT,104,0,"1496,40263","159,92836"
"2141,22070302","185,17949951",1170,Faculté des Sciences,70013200,7,00132,00,BT,104,0,"2142,83734","185,249399"
"102,82426872","40,61278035",1171,Faculté des Sciences,70013200,7,00132,00,CI,0,0,"102,90217","40,628163"
"1783,99664949","283,40348149",1172,Faculté des Sciences,70013200,7,00132,00,BT,104,0,"1785,34484","283,511071"
"2654,87369795","254,50304929",1173,Centre des Impôts Nord et Ouest,70002000,7,00020,00,BT,104,0,"2656,88377","254,599229"
"2150,88058961","232,87316109",1174,Faculté Paul Valéry,70013300,7,00133,00,BT,104,0,"2152,50618","232,961554"
"767,8424938","132,80737706",1175,Faculté des Sciences,70013200,7,00132,00,BT,104,0,"768,42538","132,857849"
"2580,89024998","253,84323166",1176,Faculté des Sciences,70013200,7,00132,00,BT,104,0,"2582,84268","253,939121"
"285,74700308","62,93495933",1177,Faculté des Sciences,70013200,7,00132,00,BT,104,0,"285,96305","62,958745"
"1585,77648705","196,32719612",1178,C.H.U Arnaud de Villeneuve,70016200,7,00162,00,BT,104,0,"1586,97436","196,401"
"2531,04483488","313,86831549",1179,Faculté des Sciences,70013200,7,00132,00,BT,104,0,"2532,95454","313,98737"
"65,08203129","38,99486511",1181,Faculté Paul Valéry,70013300,7,00133,00,CI,0,0,"65,1303","39,009507"
"308,70595009","101,66364114",1182,Gymnase Jean Bouin,00047200,0,00472,00,BC,109,0,"308,94077","101,70198"
"426,27709998","85,87236176",1183,Poste,70022200,7,00222,00,NP,170,0,"426,60023","85,905031"
"216,55853129","62,31137611",1184,Médiathèque J.J Rousseau,00244100,0,02441,00,BT,104,0,"216,72283","62,334943"
"861,57336568","138,27308452",1185,Faculté Paul Valéry,70013300,7,00133,00,BT,104,0,"862,22365","138,3251"
"204,20391254","57,18529702",1187,C.H.U Arnaud de Villeneuve,88888888,0,00000,0,CI,0,0,"204,35839","57,206927"
"1754,63673131","170,54377445",1188,Collège les Escholiers,70011600,7,00116,00,BT,104,0,"1755,96304","170,608219"
"1914,92028468","286,87200941",1190,Faculté des Sciences,70013200,7,00132,00,BT,104,0,"1916,37335","286,98093"
"2029,96669983","268,02849184",1191,Faculté des Sciences,70013200,7,00132,00,BT,104,0,"2031,50357","268,130228"
"2464,43639347","326,20593768",1192,Faculté Paul Valéry,70013300,7,00133,00,BT,104,0,"2466,29551","326,328624"
"289,38643748","82,77286035",1193,C.H.U Arnaud de Villeneuve,88888888,0,00000,0,CI,0,0,"289,6058","82,804256"
"29,13479999","22,64921339",1195,Théâtre d'O,70019000,7,00190,00,BT,104,0,"29,15695","22,657779"
"808,33638433","212,94870375",1196,Domaine de Méric,00090500,0,00905,00,BC,109,0,"808,94598","213,029109"
"2118,22820336","196,13388967",1198,,,,,,BT,0,0,"2119,82727","196,207809"
"127,88876251","48,68042159",1199,Théâtre d'O,70019000,7,00190,00,BT,104,0,"127,98422","48,69857"
"542,40372203","122,63179068",1201,Cité Universitaire la Colombière,70019600,7,00196,00,BT,104,0,"542,81378","122,678105"
"986,84098445","221,74721273",1103,Foyer des Travailleurs Migrants,70020500,7,00205,00,BT,104,0,"987,59098","221,831446"
"851,69318742","195,30271794",1106,C.H.U Saint Eloi,70016400,7,00164,00,CI,0,0,"852,34245","195,377099"
"424,62109996","91,98297081",1110,Cité universitaire le Triolet,70019500,7,00195,00,BT,104,0,"424,94438","92,018172"
"5445,59089251","1098,4044658",1115,C.H.U Lapeyronie,70016500,7,00165,00,BT,104,0,"5449,73466","1098,821506"
"1205,27455768","223,27272711",1117,Crèche Louise Guiraud,99999999,0,00211,01,BT,104,0,"1206,18995","223,35782"
"5330,95191589","977,47122499",1118,C.H.U Lapeyronie,70016500,7,00165,00,BT,104,0,"5335,00862","977,843416"
"1702,03230332","286,92900285",1123,C.H.U Saint Eloi,70016400,7,00164,00,BT,104,0,"1703,32719","287,037507"
"432,3650532","93,52626335",1126,Cité universitaire le Triolet,70019500,7,00195,00,BT,104,0,"432,69379","93,561717"
"1373,46921868","168,53448172",1129,C.H.U Lapeyronie,70016500,7,00165,00,BT,104,0,"1374,5141","168,598311"
"940,48857194","222,98764303",1132,Eglise Sainte Bernadette,,,,,BT,104,0,"941,20647","223,07212"
"12690,46054037","2252,56863936",1133,C.H.U Saint Eloi,70016400,7,00164,00,BT,104,0,"12700,11158","2253,422021"
"173,81408435","54,97472822",1136,C.H.U Lapeyronie,70016600,7,00166,00,CI,0,0,"173,94615","54,995451"
"872,58060315","130,33407944",1141,C.H.U Guy de Chauliac,70016300,7,00163,00,CI,0,0,"873,24196","130,383641"
"2194,64831561","439,25832453",1142,C.H.U Saint Eloi,70016400,7,00164,00,BT,104,0,"2196,31214","439,424313"
"392,51629066","128,45763503",1144,C.H.U Guy de Chauliac,70016400,7,00164,00,BT,104,0,"392,8144","128,506058"
"2549,21322833","386,66923034",1148,Centre Administratif Benech,70019200,7,00192,00,BT,104,0,"2551,15237","386,816098"
"619,59445002","139,4980877",1152,Maison de Quartier Emma Calvé,00266200,0,02662,00,BC,109,0,"620,0608","139,550232"
"6815,47716292","879,29208451",1154,C.H.U Guy de Chauliac,70016300,7,00163,00,BT,104,0,"6820,65071","879,626456"
"25605,61116823","1736,96742883",1155,C.H.U Lapeyronie,70016600,7,00166,00,BT,104,0,"25625,05753","1737,626282"
"2564,72930313","185,46694452",1163,Restaurant Universitaire Le Triolet,70019500,7,00195,00,BT,104,0,"2566,67068","185,537174"
"1340,67661596","217,50643921",1168,CPAM,70022400,7,00224,00,BT,104,0,"1341,69321","217,588882"
"133,00972507","59,53459624",1180,C.H.U Arnaud de Villeneuve,88888888,0,00000,0,CI,0,0,"133,11059","59,557094"
"98,69643433","43,48601898",1186,Faculté Paul Valéry,70013300,7,00133,00,CI,0,0,"98,77075","43,502445"
"1488,61965318","301,21887028",1189,Cité Universitaire la Colombière,70019600,7,00196,00,BT,104,0,"1489,74372","301,332358"
"7,66980312","12,00682997",1194,Domaine de Méric,00090500,0,00905,00,BC,109,0,"7,67569","12,011449"
"486,38524992","94,94381616",1197,Collège les Escholiers,70011600,7,00116,00,BT,104,0,"486,7512","94,979481"
"1950,44324707","191,81059883",1200,Médiathèque J.J Rousseau,70123100,7,01231,00,BT,104,0,"1951,92042","191,88328"
"90,61182497","36,2663947",1204,Crèche des souris vertes,00074800,0,00748,00,BC,109,0,"90,68007","36,280158"
"229,43525429","93,13754749",1205,Faculté Paul Valéry,70013300,7,00133,00,BT,104,0,"229,60934","93,172598"
"543,79378138","147,17590593",1207,Théâtre d'O,70019000,7,00190,00,BT,104,0,"544,20566","147,231813"
"259,38011254","73,69148668",1208,Domaine de Méric,00091100,0,00911,00,BC,109,0,"259,57451","73,71932"
"29,65484065","24,44152971",1209,Théâtre d'O,70019000,7,00190,00,BT,104,0,"29,67706","24,450646"
"540,06275621","122,82932684",1210,Cité Universitaire la Colombière,70019600,7,00196,00,BT,104,0,"540,46816","122,875675"
"2000,1175687","312,26218433",1212,Faculté des Sciences,70013200,7,00132,00,BT,104,0,"2001,6307","312,379757"
"1829,1302939","170,26761538",1214,Faculté Paul Valéry,70013300,7,00133,00,CI,0,0,"1830,5086","170,331732"
"84,90039051","44,20934312",1377,Base de pleine nature Lavalette,70001600,7,00016,00,BC,109,0,"84,96212","44,225561"
"498,47606873","120,71261702",1378,Parcs Nationaux de France,,,,,BT,104,0,"498,84004","120,757037"
"399,60951564","100,0901624",1380,Base de pleine nature Lavalette,70001600,7,00016,00,BC,109,0,"399,90219","100,126786"
"128,71313125","45,52529088",1381,CIRAD,99999999,,,,CI,0,0,"128,80728","45,541919"
"123,1776156","44,88185081",1382,CIRAD,99999999,,,,CI,0,0,"123,26738","44,898188"
"1105,61908131","193,2233705",1384,CIRAD,99999999,,,,BT,104,0,"1106,42657","193,294195"
0,0,0,Hôtel,,,,,NP,170,0,"4349,3069","303,141921"
0,0,0,,,,,,NP,170,0,"1783,81978","237,78103"
0,0,0,Hôtel de Ville,,,,,CI,0,0,"269,26241","69,336712"
0,0,0,Hôtel de Ville,,,,,CI,0,0,"246,04566","64,168805"
0,0,0,Poste de Police Municipale,,,,,BC,109,0,"1243,93751","143,207096"
0,0,0,Hôtel de Police Nationale Comédie,,,,,BT,104,0,"1090,11287","160,376201"
0,0,0,Hôtel de Police Nationale Mosson,,,,,BT,104,0,"552,84216","103,302526"
0,0,0,Park Eureka,,,,,NP,0,0,"1268,59725","187,982381"
0,0,0,Park Eureka,,,,,NP,0,0,"853,20878","127,851424"
0,0,0,Park Eureka,,,,,NP,0,0,"795,23687","126,264136"
0,0,0,Park Eureka,,,,,NP,0,0,"624,78341","103,976191"
0,0,0,Park Eureka,,,,,NP,0,0,"792,43814","149,747836"
"778,07916261","169,64105831",1302,Cité Universitaire Vert-Bois,70019700,7,00197,00,BT,104,0,"778,66035","169,704579"
"3542,53522854","249,23582247",1303,Palais des Sports Coubertin,00061300,0,00613,00,BT,109,0,"3545,18779","249,329236"
"855,05758444","166,19313803",1307,CNRS,70006400,7,00064,00,BT,104,0,"855,69671","166,255216"
"4562,74275271","352,37581237",1308,Palais des Sports René Bougnol,70061200,7,00612,00,BT,104,0,"4566,15257","352,507163"
"649,65616563","115,27422441",1313,Maison de la solidarité M. Azais,00136300,0,01363,00,BC,109,0,"650,14057","115,317113"
"1038,29341677","158,79208033",1317,Clinique Lavalette,70015300,7,00153,00,BT,104,0,"1039,06882","158,851689"
"4976,45097545","328,09319245",1319,Serre Amazonienne,,,,,BC,109,0,"4980,16321","328,215835"
"4918,30251668","402,01692994",1322,Complexe sportif,99999999,,,,BT,104,0,"4921,97372","402,166876"
0,0,0,,,,,,BT,104,0,"1058,93804","133,073717"
0,0,0,,,,,,BT,104,0,"325,82668","87,742968"
0,0,0,,,,,,BT,104,0,"350,5964","78,014312"
0,0,0,,,,,,BT,104,0,"770,32123","113,245803"
0,0,0,,,,,,NP,170,0,"848,56303","123,757024"
0,0,0,,,,,,NP,170,0,"706,87002","185,8394"
0,0,0,,,,,,NP,170,0,"289,79704","90,966752"
0,0,0,Park Eureka,,,,,NP,0,0,"657,13824","108,690951"
0,0,0,Park Eureka,,,,,NP,0,0,"1259,77715","189,638066"
0,0,0,Park Eureka,,,,,NP,0,0,"3259,6945","324,547669"
0,0,0,Park Eureka,,,,,NP,0,0,"705,32293","169,985862"
0,0,0,CCAS,,,,,BC,109,0,"568,051","122,352806"
0,0,0,,,,,,NP,170,0,"882,04962","132,359337"
0,0,0,,,,,,BT,104,0,"1251,7453","156,280551"
"718,65471565","129,98564786",1325,Ecole maternelle Pablo Picasso,00039402,0,00394,02,BC,109,0,"719,1891","130,034148"
"2434,84908101","239,64958735",1327,,,,,,BT,104,0,"2436,66218","239,73847"
"1119,24761364","158,74640702",1329,UFR Staps,99999999,0,00000,0,BT,104,0,"1120,07959","158,805216"
"217,94162496","72,24804738",1332,Ecole élémentaire Docteur Calmette,00027904,0,00279,04,BC,109,0,"218,10209","72,274767"
"2445,60878715","222,16115426",1335,M.P.T Georges Brassens,00137700,0,01377,00,BC,109,0,"2447,43155","222,244173"
"1058,79952196","217,7024153",1338,Ecole de Notariat,70011900,7,00119,00,BT,104,0,"1059,58447","217,783423"
"2773,85478762","312,54195344",1340,Collège les Garrigues,70010500,7,00105,00,BT,104,0,"2775,91506","312,65806"
"3997,19684404","352,66307209",1343,,,,,,NP,170,0,"4000,159","352,793923"
"571,98153753","84,81550088",1344,Tour de Lavalette,00062000,0,00620,00,BC,109,0,"572,40542","84,846915"
"3968,18489335","482,44155445",1345,Centre Propara,70015100,7,00151,00,BT,104,0,"3971,12754","482,62119"
"176,18405314","61,96423416",1348,Clinique Val d'Aurelle,70015900,7,00159,00,CI,0,0,"176,31481","61,987325"
"46,85400002","27,39975094",1351,Clinique Val d'Aurelle,70015900,7,00159,00,CI,0,0,"46,8886","27,409854"
"858,22023088","147,28270775",1353,Centre Epidaure,99999999,0,00000,0,BT,104,0,"858,85471","147,337512"
"8714,21118136","1360,93145792",1357,Clinique Val d'Aurelle,70015900,7,00159,00,BT,104,0,"8720,65875","1361,435296"
"336,94912499","94,19890151",1361,Parc Zoologique Henry de Lunaret,,,,,BC,109,0,"337,19751","94,233676"
"4985,26823791","563,13289731",1362,I.R.D,99999999,0,00000,0,BT,104,0,"4988,94384","563,340542"
"1456,42022805","246,46151565",1368,C.E.E.M.A.T,99999999,,,,BT,104,0,"1457,49609","246,552068"
"524,03596855","136,07808092",1370,C.E.E.M.A.T,99999999,,,,BT,104,0,"524,42367","136,127841"
"3891,48903438","296,06418877",1372,Musée Agropolis,99999999,0,00000,0,BT,104,0,"3894,35151","296,17278"
"3486,28132176","475,26546721",1374,Lycée Frederic Bazille,70009600,7,00096,00,BT,104,0,"3488,84427","475,441216"
"196,72094992","63,57241599",1379,Base de pleine nature Lavalette,70001600,7,00016,00,BC,109,0,"196,86466","63,595811"
"1939,76617177","343,4610431",1383,CIRAD,99999999,0,00000,0,BT,104,0,"1941,18222","343,586212"
0,0,0,,,,,,BC,109,0,"1024,50208","290,979678"
0,0,0,Poste de Police Municipale Durand,,,,,BC,109,0,"455,38026","86,949175"
0,0,0,Park Eureka,,,,,NP,0,0,"1249,70423","170,04671"
0,0,0,Park Eureka,,,,,NP,0,0,"951,1772","137,179317"
0,0,0,Park Eureka,,,,,NP,0,0,"847,96693","128,192283"
0,0,0,Park Eureka,,,,,NP,0,0,"1106,34053","138,325969"
0,0,0,Cap Omega,,,,,BT,0,0,"1872,90281","341,874578"
0,0,0,Park Eureka,,,,,NP,0,0,"559,15641","97,537099"
0,0,0,MIBI,,,,,BT,0,0,"1271,20688","158,32628"
0,0,0,Hôtel,,,,,NP,0,0,"2700,14576","228,824595"
0,0,0,Maison d'agglomération Mosson,,,,,BT,104,0,"341,26935","74,294429"
0,0,0,Maison d'agglomération Lemasson,,,,,BT,104,0,"237,02325","63,090408"
0,0,0,Maison d'agglomération Beaux-Arts,,,,,BT,104,0,"351,95649","86,53781"
0,0,0,Annexe Ecole,,,,,BC,109,0,"636,04827","106,649495"
0,0,0,E.F.S,,,,,BT,104,0,"611,72249","102,5705"
0,0,0,P.N Brigade canine,,,,,BC,109,0,"432,54726","84,22259"
0,0,0,,,,,,NP,170,0,"435,09897","105,033942"
0,0,0,,,,,,NP,170,0,"395,28472","79,5744"
0,0,0,,,,,,NP,170,0,"969,8982","124,786658"
0,0,0,,,,,,BT,104,0,"247,71477","72,349448"
0,0,0,,,,,,BT,104,0,"743,9491","109,116652"
"813,28439361","165,4033355",1251,Restaurant Universitaire Vert-Bois,70019700,7,00197,00,BT,104,0,"813,8956","165,465326"
"697,970417","238,69005369",1252,Théâtre d'O,,,,,BT,104,0,"698,49646","238,778843"
"2016,40597148","181,5041259",1253,Théâtre d'O,,,,,BT,104,0,"2017,92253","181,571956"
"2168,37284688","320,59007189",1262,CNAM,70012500,7,00125,00,BT,104,0,"2170,00423","320,710314"
"2486,73669997","413,77607971",1265,IUT CREUFOP,70012200,7,00122,00,BT,104,0,"2488,60076","413,931096"
"911,54975613","190,59069785",1268,Cité Universitaire Vert-Bois,70019700,7,00197,00,BT,104,0,"912,23309","190,66207"
