"Entreprises et établissements (2009)",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Données par IRIS",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Champ : IRIS de l'agglomération 34701-Montpellier",,,,,,,,,,,,,,,,,,,,,,,,,,,
,"(Cette agglomération fait partie de la région : 91-Languedoc-Roussillon)",,,,,,,,,,,,,,,,,,,,,,,,,,
"Source : Répertoire des entreprises et établissements (SIRENE)",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
"REG","uu","dc","nomc","iris","nom","note","n","CJPP","CJPM","n1","n50","A17DE","A17C1","A17C2","A17C3","A17C4","A17C5","A17FZ","A17GZ","A17HZ","A17IZ","A17JZ","A17KZ","A17LZ","A17MN","A17OQ","A17RU"
"Code région","Code unité urbaine (agglomération)","Code département / commune","Nom de la commune","Code IRIS","Nom de la zone","Disponibilité (voir documentation)","Nombre d'établissements","Dépendant de personnes physiques","Dépendant de personnes morales","Etablissements avec salariés","Etablissements de 50 salariés et plus","Industries extractives,  énergie, eau, gestion des déchets et dépollution","Fabrication de denrées alimentaires, de boissons et  de produits à base de tabac","Cokéfaction et raffinage","Fabrication d'équipements électriques, électroniques, informatiques ; fabrication de machines","Fabrication de matériels de transport","Fabrication d'autres produits industriels","Construction","Commerce ; réparation d'automobiles et de motocycles","Transports et entreposage","Hébergement et restauration","Information et communication","Activités financières et d'assurance","Activités immobilières","Activités scientifiques et techniques ; services administratifs et de soutien","Administration publique, enseignement, santé humaine et action sociale","Autres activités de services"
"91","34701","34172","Montpellier","2102","POMPIGNANE",0,112,44,68,46,2,0,0,0,0,0,2,18,15,1,11,2,9,5,25,16,8
"91","34701","34172","Montpellier","2201","LES AUBES",0,88,61,27,18,0,5,1,0,0,0,3,14,13,0,0,3,1,1,13,28,6
"91","34701","34172","Montpellier","2202","RIMBAUD",0,75,50,25,13,0,0,1,0,1,0,0,7,15,1,4,4,1,3,13,20,5
"91","34701","34172","Montpellier","2301","FAC DE PHARMACIE",0,127,80,47,28,1,0,0,0,0,0,0,8,11,2,7,1,3,11,24,53,7
"91","34701","34172","Montpellier","2302","ECOLE NORMALE",0,228,141,87,64,1,0,2,0,0,0,1,8,13,1,20,10,7,15,49,96,6
"91","34701","34172","Montpellier","2303","BOUTONNET",0,101,52,49,27,0,0,0,0,0,0,2,3,9,0,5,7,7,6,20,37,5
"91","34701","34172","Montpellier","2304","SAINTE-ODILE",0,89,51,38,25,0,0,1,0,0,0,1,5,8,1,7,3,6,3,10,37,7
"91","34701","34172","Montpellier","2305","ARCHIVES DEPARTEMENTAL",0,175,114,61,51,1,1,4,0,0,0,3,12,29,2,13,4,1,11,30,54,11
"91","34701","34172","Montpellier","2401","NAZARETH",0,130,61,69,29,1,0,3,0,0,0,4,10,14,1,9,8,3,8,34,27,9
"91","34701","34172","Montpellier","2402","BEAUX ARTS",0,181,94,87,64,1,0,1,0,0,0,7,13,29,3,9,5,11,10,29,50,14
"91","34701","34172","Montpellier","2403","VERDANSON",0,326,153,173,105,1,0,11,0,0,0,8,12,63,0,57,15,11,38,38,45,28
"91","34701","34172","Montpellier","2501","PEYROU",0,310,171,139,88,1,0,2,0,0,0,7,9,33,2,20,9,15,16,113,69,15
"91","34701","34172","Montpellier","2502","URSULINES",0,195,94,101,48,0,0,4,0,0,0,7,5,46,2,58,8,2,11,27,14,11
"91","34701","34172","Montpellier","2503","PREFECTURE",0,689,291,398,293,0,0,11,0,0,0,18,6,182,12,85,9,21,44,189,68,44
"91","34701","34172","Montpellier","2504","SAINT-ROCH",0,454,199,255,181,0,1,10,0,1,0,23,8,167,1,66,3,17,27,47,35,48
"91","34701","34172","Montpellier","2601","GAMBETTA",0,491,215,276,163,2,0,7,0,1,0,13,35,127,4,57,19,22,29,89,51,37
"91","34701","34172","Montpellier","2602","SAINT-DENIS",0,652,275,377,236,5,1,8,0,0,0,16,31,128,35,33,25,47,64,132,88,44
"91","34701","34172","Montpellier","2701","NOMBRE D'OR",0,801,322,479,321,3,4,4,0,0,0,10,40,289,9,75,30,37,50,110,101,42
"91","34701","34172","Montpellier","2703","MOULIN DE L'EVÊQUE",0,115,35,80,49,3,6,1,0,0,0,2,9,10,22,10,1,5,8,17,20,4
"91","34701","34172","Montpellier","2704","PLACE DE L'EUROPE",0,199,91,108,79,3,2,0,0,0,0,1,8,13,3,14,7,23,11,48,56,13
"91","34701","34172","Montpellier","2801","LA GUIRLANDE",0,54,31,23,14,0,0,3,0,0,0,1,8,15,2,2,3,4,1,4,7,4
"91","34701","34172","Montpellier","2802","CHAPTAL",0,210,123,87,44,1,0,5,0,0,0,5,25,44,1,19,9,11,6,30,36,19
"91","34701","34172","Montpellier","2901","ASSAS",0,228,142,86,78,1,0,2,0,0,0,5,10,22,2,8,2,12,10,57,89,9
"91","34701","34172","Montpellier","2902","AVENUE DE LODEVE",0,180,101,79,42,1,0,2,0,0,0,7,7,22,1,14,7,14,8,46,37,15
"91","34701","34172","Montpellier","3001","COMEDIE",0,1466,466,1000,701,10,18,14,0,1,0,24,31,463,4,177,38,74,146,241,146,89
