"RÚgIE_ENTR","PROJET_O_N","DOM_PUBLIC","DOSSIER","O_N","NOM","CANTON","SS_QUARTIE","QUARTIER","QUARTIER0","SECTEUR","LIBSECTEUR","CAT?GORIE","LIBCATÚgOR","DATE_CR?AT","ADRESSE","PELOUSES","FLEURS","ARBUSTES","JEUX","ALL?ES","FRICHE","JARDINIERE","HAIES_LONG","WC_O_N","D?POT_JARD","ECLAIRAGE_","V?G?TAUX","BORNE_FONT","BASSINS_FO","DATE_MODIF","COORDONN?E","N_GEST","_LIBGESTI","N_MOEUVRE","_1_LIBGES","DATE_FICHE","GROUPE_ENT","LIBGROUPE","EAU_SURFAC","ROSIERS_SU","FEUILLUS_U","CONIFERE_U","PRAIRIE","AUTEUR_FIC","PALMIERS_Q","BOISEMENT","XCOORD","YCOORD","ALLÚeS_NON","VIVACES","PROPRIÚt?","LIBPROPRI","UNIFIÚe","LIBTYPOLOG","SEV","NON_SEV","TOTALE","ARBRES","HORTICOLE","HISTORIQUE","ECOLOGIE","ACTIVIT?","COMPOSITIO","ZONE","CL¶tURÚ_O_","FERMETURE","LIBFERMETU","HANDICAPÚs","HANDICAP0","LIBEVOLUTI","ACCESSIBIL","MODIFICATI","TRAML1","BUS","MSEC","BALAYAGESE","NOMCOURT","LONGITUDE","LATITUDE"
"Oui","Non","19650101",121,"Non","Place Salvador Allende",2,17,"H¶pitaux-FacultÚs","H¶pitaux-FacultÚs","D","H¶pitaux-FacultÚs","Place","Place","19650101","Ave du val de Montferrand",0,0,0,0,0,0,0,0,"Non","Non","Oui","ChÛnes verts",0,0,34451,"K16",1,"SEV",25,"Clanet",33633,2,"Normal",0,0,0,0,0,,0,870,"723979,52532663","149924,18624842",0,0,1,"Ville de Montpellier","Accompagnement de voirie","Accompagnement de voirie",870,0,870,0,0,0,0,0,0,"Nord-Ouest","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",39465,,"La Navette - Zoo (206 m)",0,"Non","Place S Allende","3,873258","43,638849"
"Non","Non","19890101",134,"Non","Place Gallot",7,20,"Les Arceaux","Centre","B","Peyrou","Place","Place","19890101","Ave de l'Úcole d'agriculture",152,13,0,0,0,0,0,0,"Non","Non","Non","chamaerops",0,1,34457,"i10",1,"SEV",1,"SEV",33676,2,"Normal",0,0,0,0,0,,1,0,"722891,49053645","147035,7229463",0,0,1,"Ville de Montpellier","Accompagnement de voirie","Accompagnement de voirie",165,0,165,1,0,0,0,0,0,"Centre","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",,,"6 - Louvain (110 m)",0,"Non","Pl Gallot","3,859114","43,613036"
"Oui","Non","19890401",141,"Non","Place de TibÚriade",5,12,"PrÞs d'ArÞnes","PrÞs d'ArÞnes","I","PrÞs d'ArÞnes","Place","Place","19890401","ZAC Tournezy",1600,0,700,100,0,1700,0,0,"Non","Non","Oui","2 acer crimson king, 5 tulipiers, 12 pins d'Alep, cyprÞs sempervirens",0,0,34451,"K4",1,"SEV",50,"Sariviere",33792,2,"Normal",0,0,7,12,0,,0,100,"724443,66381518","143527,882807",1700,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",4200,0,5900,19,1,2,0,1,1,"Sud","Non",0,"Pas de fermeture","Non",1,"Circulations Ó modifier","Non",39465,,"16 - Mas Saint-Pierre (256 m)",0,"Oui","Pl TibÚriade","3,877527","43,581207"
"Non","Non","19870101",168,"Non","Place MoliÞre",1,30,"ComÚdie","Centre","A","Ecusson","Place","Place","19870101","Bd Victor Hugo",0,0,20,0,0,0,0,0,"Non","Non","Oui","3 trachycarpus fortunei, 1 c humilis",0,0,34443,"K9",1,"SEV",1,"SEV",33878,1,"Prestige",0,0,0,0,0,,4,0,"724469,20404451","146422,12681946",0,0,1,"Ville de Montpellier","Accompagnement de voirie","Accompagnement de voirie",20,0,20,4,0,0,0,0,0,"Centre","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",39465,"1 - ComÚdie (164 m)","5 - Observatoire (59 m)",0,"Non","Place MoliÞre","3,878514","43,60725"
"Non","Non","19830101",185,"Non","Place du marchÚ",9,2,"La Mosson","La Mosson","F","Hauts de Massane","Place","Place","19830101","Avenue d'Heidelberg",0,0,20,0,0,0,0,0,"Oui","Non","Oui","micocoulier, cyprÞs",1,0,35117,"B13",1,"SEV",1,"SEV",33717,2,"Normal",0,0,3,1,0,,0,0,"719469,83553315","148586,9502906",0,0,1,"Ville de Montpellier","Accompagnement de voirie","Accompagnement de voirie",20,0,20,4,0,0,0,0,0,"Nord-Ouest","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",39465,"1 - Halles de la Paillade (68 m)","15 - Halles de la Paillade (71 m)",0,"Non","Pl du marchÚ","3,817076","43,627558"
"Non","Non","19910701",198,"Non","Place de l'Olympie",3,23,"Gares","Centre","C","Antigone","Place","Place","19910701","avenue des Etats du Languedoc",1430,0,1231,0,162,0,83,32,"Non","Non","Oui","if, olivier, liquidambar,  12 trachycarpus fortunei",0,1,34443,"L9",1,"SEV",1,"SEV",33675,1,"Prestige",0,0,40,1,0,,12,0,"725009,64790957","146445,03945318",0,52,1,"Ville de Montpellier","Accompagnement de voirie","Accompagnement de voirie",2958,0,2958,53,0,0,0,0,0,"Centre","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",39706,"1 - H¶tel de Ville (143 m)","16 - H¶tel de Ville (259 m)",0,"Non","Place de l'Olympie","3,885213","43,607365"
"Non","Non","19860101",199,"Non","Place du MillÚnaire",3,25,"Antigone","Centre","C","Antigone","Place","Place","19860101","Antigone",0,0,0,0,0,0,0,0,"Non","Non","Oui","78 Pin pignon, 36 cyprÞs florentin",0,0,34942,"M9",3,"DGU/CGE",3,"DGU/CGE",33637,2,"Normal",0,0,0,114,0,,0,0,"725372,99183051","146542,4706984",6093,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",0,0,6093,114,0,0,0,0,0,"Centre","Non",0,"Pas de fermeture","Oui",1,"Circulations Ó modifier","Oui",,"1 - LÚon Blum (125 m)","8 - H¶tel de Ville (292 m)",0,"Non","Place du MillÚnaire","3,889736","43,60818"
"Non","Non","19880901",226,"Non","Plan de l'olivier",1,21,"Centre historique","Centre","A","Ecusson","Place","Place","19880901","rue du plan de l'olivier",0,0,0,0,0,0,0,0,"Non","Non","Oui","1 olivier",1,0,34451,,1,"SEV",1,"SEV",33633,2,"Normal",0,0,1,0,0,,0,0,0,0,0,4,1,"Ville de Montpellier","Accompagnement de voirie","Accompagnement de voirie",4,0,4,1,0,0,0,0,0,"Centre","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",39791,,,0,"Non","Plan de l'olivier","3,878092","43,613377"
"Non","Non","19920203",236,"Non","Place du Centre de la Margelle",9,1,"Les Hauts de Massane","La Mosson","F","Hauts de Massane","Place","Place",,"Ave de Bologne",0,0,400,0,0,0,0,50,"Non","Non","Oui","olivier, m¹rier platane",0,0,34862,"B14",1,"SEV",1,"SEV",33637,3,"Rustique",0,0,2,0,0,,0,0,"719601,21531364","149044,99275733",400,0,1,"Ville de Montpellier","Accompagnement de voirie","Accompagnement de voirie",400,0,800,2,0,0,0,0,0,"Nord-Ouest","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",,"1 - Saint-Paul (190 m)","15 - GÚmaux (345 m)",0,"Non","Pl Margelle","3,818806","43,631659"
"Non","Non","19900101",240,"Non","Place Edouard Adam",1,22,"Gambetta","Centre","B","Peyrou","Place","Place","19900101","Bd du jeu de paume",0,0,0,0,0,0,0,0,"Non","Non","Oui","4 cyprÞs,1 olivier, 140 dasylirions, 10 phormiums tenax",0,2,35117,"K9",1,"SEV",1,"SEV",33675,2,"Normal",0,0,0,0,0,,0,0,"724245,54310619","146338,98969436",0,75,1,"Ville de Montpellier","Accompagnement de voirie","Accompagnement de voirie",75,0,75,0,0,0,0,0,0,"Centre","Non",0,"Pas de fermeture","Oui",1,"Circulations Ó modifier","Oui",,"2 - Rondelet (382 m)","16 - Observatoire (52 m)",0,"Non","Pl Edouard Adam","3,876036","43,606483"
"Non","Non","19720101",247,"Non","Place du ComtÚ de Toulouse",9,1,"Les Hauts de Massane","La Mosson","F","Hauts de Massane","Place","Place","19720101","Place du ComtÚ de Toulouse",0,0,1000,0,0,0,0,0,"Non","Non","Oui","micocoulier",0,0,34862,"B15",1,"SEV",1,"SEV",33633,3,"Rustique",0,0,3,0,0,,0,0,"719563,06262539","149674,56466547",0,0,1,"Ville de Montpellier","Accompagnement de voirie","Accompagnement de voirie",1000,0,1000,3,0,0,0,0,0,"Nord-Ouest","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",39465,"1 - Hauts de Massane (359 m)","15 - ComtÚ de Toulouse (95 m)",0,"Non","Pl ComtÚ Toulouse","3,818474","43,637332"
"Non","Non","19680101",252,"Non","Place Schuman",9,2,"La Mosson","La Mosson","G","Mosson","Place","Place","19680101","Place Schuman",9000,0,0,0,0,0,0,0,"Non","Non","Non","4 tilleuls argentÚs,8chÛnes rouges, 8 chÛnes chevelus, 20 arbres de JudÚe touffes,2catalpas,3 Úrables nÚgundo ,5Úrables de Montpellier ,1 cyprÞs vert,44 pins pignons (gros) ,9 petits pins,1mÚlia",0,0,35076,"B11",1,"SEV",1,"SEV",33634,1,"Prestige",0,0,51,54,0,,0,0,"719533,63355456","147731,51026382",0,0,1,"Ville de Montpellier","Accompagnement de voirie","Accompagnement de voirie",9000,0,9000,105,0,0,0,0,0,"Nord-Ouest","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",39465,"1 - Mosson (198 m)","14 - Europe (175 m)",0,"Non","Pl Schuman","3,817676","43,619849"
"Non","Non","19730101",259,"Non","Place de la forÛt noire",9,2,"La Mosson","La Mosson","G","Mosson","Place","Place","19730101","Rue de la forÛt noire",0,0,150,0,0,0,0,30,"Non","Non","Non","1 pin pignon",0,0,34862,"B13",1,"SEV",1,"SEV",33633,3,"Rustique",0,0,0,1,0,,0,0,"719204,86879184","148395,34601872",0,0,1,"Ville de Montpellier","Accompagnement de voirie","Accompagnement de voirie",150,0,150,1,0,0,0,0,0,"Nord-Ouest","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",39465,"1 - Halles de la Paillade (270 m)","15 - Louisville (211 m)",0,"Non","Pl forÛt noire","3,813751","43,625876"
"Oui","Non","19880101",275,"Non","Place Chaptal ilot",1,15,"Figuerolles","Centre","B","Peyrou","Place","Place","19880101","Boulevard Renouvier",99,0,0,0,0,0,0,0,"Non","Non","Oui","1  trachycarpus fortunei, platane",0,0,34451,"J8",1,"SEV",47,"UPEE7",33878,2,"Normal",0,0,1,0,0,,1,0,"723596,0014714","145975,85598106",0,0,1,"Ville de Montpellier","Accompagnement de voirie","Accompagnement de voirie",99,0,99,2,0,0,0,0,0,"Centre","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",39465,,"7 - Berthelot (168 m)",0,"Non","Pl Chaptal","3,867596","43,60338"
"Non","Non","19890201",281,"Non","Place des lilas",8,7,"La Chamberte","Les CÚvennes","H","CÚvennes","Place","Place","19890201","Rue des capriers",0,0,100,0,0,0,0,85,"Non","Non","Non","micocoulier, lilas commun Ó fleurs blanches, amandier",0,0,34451,"G8",1,"SEV",1,"SEV",33681,3,"Rustique",0,0,10,0,300,"O Martin Rabaud",0,0,"722185,71835562","145871,17257196",0,0,1,"Ville de Montpellier","Accompagnement de voirie","Accompagnement de voirie",400,0,400,10,0,0,0,0,0,"Nord-Ouest","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",39281,,"11 - Les Roses (96 m)",0,"Non","Place des lilas","3,850107","43,602672"
"Non","Non","19870101",301,"Non","Place du 8 mai 1945",1,9,"Estanove","Croix d'Argent","W","Croix d'Argent","Place","Place","19870101","Place du 8 mai",1450,0,170,0,0,0,0,0,"Non","Non","Oui","50 washingtonia",0,0,35076,"J8",1,"SEV",1,"SEV",33730,2,"Normal",0,0,0,0,0,,50,0,"723642,87777708","145731,38448551",0,0,1,"Ville de Montpellier","Accompagnement de voirie","Accompagnement de voirie",1620,0,1620,50,0,0,0,0,0,"Sud","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",39465,,"6 - Berthelot (124 m)",0,"Non","Pl du 8 mai 1945","3,86812","43,601172"
"Non","Non","19600101",302,"Non","Plan de L'UniversitÚ",1,21,"Centre historique","Centre","A","Ecusson","Place","Place","19600101","rue de candole",0,0,6,0,0,0,0,0,"Non","Non","Oui","sophora, micocoulier",0,0,34451,"K10",1,"SEV",1,"SEV",33676,2,"Normal",0,0,4,0,0,,0,0,"724241,02364174","147061,36827945",586,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",6,0,592,4,0,0,0,0,0,"Centre","Non",0,"Pas de fermeture","Oui",0,"Pas d'Úvolution possible","Oui",,"1 - Louis Blanc (263 m)","6 - Peyrou (313 m)",0,"Non","Plan de L'UniversitÚ","3,875836","43,613041"
"Non","Non","19870101",322,"Non","Place de Strasbourg",4,23,"Gares","Centre","C","Antigone","Place","Place","19870101","Bd de Strasbourg",0,25,0,0,0,0,0,0,"Non","Non","Oui","pin maritime",0,0,34451,"L8",1,"SEV",1,"SEV",33675,2,"Normal",0,0,0,0,0,,0,0,"724617,29533309","145951,15658233",0,0,1,"Ville de Montpellier","Accompagnement de voirie","Accompagnement de voirie",25,0,25,0,0,0,0,0,0,"Centre","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",39465,"1 et 2 - Gares (263 m)","16 - Place de Strasbourg (31 m)",0,"Non","Place de Strasbourg","3,880238","43,602986"
"Non","Non","19890401",382,"Non","Place de la Voie Domitienne",2,17,"H¶pitaux-FacultÚs","H¶pitaux-FacultÚs","D","H¶pitaux-FacultÚs","Place","Place","19890401","route de Mende",1484,25,0,0,0,0,0,0,"Non","Non","Non","8 pins pignons, 2 cÞdres, 5 cy",0,0,35076,"j14",1,"SEV",1,"SEV",33878,2,"Normal",0,0,0,0,0,,0,30,"723750,50409327","148949,03296565",0,0,1,"Ville de Montpellier","Accompagnement de voirie","Accompagnement de voirie",1539,0,1539,0,0,0,0,0,0,"Nord-Ouest","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",39465,"1 - Saint-Eloi (492 m)","La Navette - Fac de Lettres (42 m)",0,"Non","Pl Voie Domitienne","3,870196","43,630112"
"Oui","Non","19920131",430,"Non","Place Guillaume Apollinaire",7,5,"Alco","Les CÚvennes","H","CÚvennes","Place","Place",,"rue Paul Rimbaud",0,0,10,0,0,0,0,0,"Non","Non","Non","pin parasol",0,1,35117,"E11",17,"SERM",0,"Sans",33634,2,"Normal",0,0,0,0,0,,0,0,"721056,69307392","147372,1602882",0,0,1,"Ville de Montpellier","Accompagnement de voirie","Accompagnement de voirie",10,0,10,0,0,0,0,0,0,"Nord-Ouest","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",39847,,"6 - Paul Bringuier (125 m)",0,"Non","Pl G Apollinaire","3,836464","43,616367"
"Non","Non","19880101",433,"Non","Place du Vigan",7,9,"Estanove","Croix d'Argent","W","Croix d'Argent","Place","Place","19880101","place du Vigan",0,0,0,0,70,0,0,0,"Non","Non","Non",,0,0,34451,"H6",1,"SEV",1,"SEV",33641,2,"Normal",0,0,0,0,0,,0,0,"722795,21543331","144682,44831802",0,0,1,"Ville de Montpellier","Accompagnement de voirie","Accompagnement de voirie",70,0,70,0,0,0,0,0,0,"Sud","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",39465,,"6 - Ave de Toulouse (151 m)",0,"Non","Pl du Vigan","3,857383","43,591873"
"Oui","Non","19910901",474,"Non","Place de Marathon",3,25,"Antigone","Centre","C","Antigone","Place","Place","19910901","rue de ThÞbes",0,0,0,100,1248,0,0,0,"Non","Non","Oui","13 platanes + 5 platanes",1,0,35117,"M9",1,"SEV",51,"ONET",33640,2,"Normal",0,0,18,0,0,"Aggeri",0,0,"725280,50046504","146484,66359498",0,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",1348,0,1348,18,0,0,0,0,0,"Centre","Oui",1,"Portail","Non",1,"Circulations Ó modifier","Non",39484,"1 - Antigone (181 m)","8 - H¶tel de Ville (295 m)",0,"Oui","Pl Marathon","3,889316","43,60763"
"Non","Non","19910101",517,"Non","Place de Thessalie",3,25,"Antigone","Centre","C","Antigone","Place","Place","19910101","rue Jacques Cartier",1928,90,0,0,0,0,0,0,"Non","Non","Oui","4 magnolia, 57 liquidambar, 16 cyprÞs",0,0,34445,"M9",1,"SEV",1,"SEV",33675,1,"Prestige",0,0,52,16,0,,0,0,"725514,25137051","146473,10217429",0,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",2018,0,2018,68,0,0,0,0,0,"Centre","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",39465,"1 - LÚon Blum (166 m)","12 - H¶tel de l'Agglo (230 m)",0,"Non","Place Thessalie","3,89147","43,607531"
"Non","Non","19920601",534,"Non","Abords Eglise Sainte-Anne",1,21,"Centre historique","Centre","A","Ecusson","Place","Place","19920601","Place Sainte Anne",0,0,50,0,0,0,0,0,"Non","Non","Oui","4florentins,8troenes,4mÚlia",0,1,34451,"K10",1,"SEV",1,"SEV",33793,2,"Normal",0,0,12,4,0,,0,0,"724116,47560982","146748,78950569",0,0,1,"Ville de Montpellier","Accompagnement de bÔtiments publics","Accompagnement de bÔtiments publics",50,0,50,16,0,0,0,0,0,"Centre","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",,"1 - ComÚdie (491 m)","6 - Peyrou (114 m)",0,"Non","Abords Eglise Sainte","3,874221","43,610248"
"Non","Non","19701005",547,"Non","Square Franþois Jaumes",4,23,"Gares","Centre","C","Antigone","Place","Place","19701005","rue Lamartine/MÚditerranÚe",0,0,10,0,40,0,0,0,"Non","Non","Non",,0,0,34451,"L9",1,"SEV",1,"SEV",33633,2,"Normal",0,0,0,0,0,,0,0,"724922,41173532","146215,91311599",0,0,1,"Ville de Montpellier","Accompagnement de voirie","Accompagnement de voirie",50,0,50,0,0,0,0,0,0,"Centre","Non",0,"Pas de fermeture","Oui",1,"Circulations Ó modifier","Oui",37001,"2 - Place Carnot (194 m)","12 - H¶tel de Ville (91 m)",0,"Non","Sq Franþois Jaumes","3,884079","43,605317"
"Oui","Non","19920301",643,"Non","Place Franþois Mansart",10,3,"Celleneuve","La Mosson","G","Mosson","Place","Place","19920301","Place Franþois Mansart, ZAC de la Fontaine",0,0,64,205,0,0,0,0,"Non","Non","Non","46 liquidambars, 5 pins pignons, 15 Úrables champÛtre, 1 cyprÞs",0,0,34862,"D10",1,"SEV",50,"Sariviere",33791,2,"Normal",0,0,61,6,0,,0,470,"720210,18687221","147034,25149276",0,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",739,0,739,67,0,0,0,0,0,"Nord-Ouest","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",39156,,"15 - Renaudel (172 m)",0,"Non","Place Mansart","3,825901","43,613464"
"Non","Non","19931104",706,"Non","Ilot Jacques Coeur",1,30,"ComÚdie","Centre","A","Ecusson","Place","Place","19931104","rue Jacques Coeur",0,0,8,0,0,0,0,0,"Non","Non","Non","1 robinier",0,0,34677,"L10",1,"SEV",1,"SEV",34312,2,"Normal",0,0,0,0,0,,0,0,"724518,18242668","146753,72938544",0,0,1,"Ville de Montpellier","Accompagnement de voirie","Accompagnement de voirie",8,0,8,0,0,0,0,0,0,"Centre","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",,"1 - ComÚdie (206 m)","5 - Observatoire (395 m)",0,"Non","Ilot Jacques Coeur","3,879197","43,610226"
"Non","Non","19931215",722,"Non","Place Mirouze",10,21,"Centre historique","Centre","B","Peyrou","Place","Place","19931215","rue du carrÚ du roi",0,0,160,0,0,0,160,0,"Non","Non","Non","5 mÚlias 16 washingtonias",0,1,34745,"J10",1,"SEV",1,"SEV",34407,2,"Normal",0,0,5,0,0,"Michel Bastouil",16,0,"723814,93273762","146966,98504514",0,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",320,0,320,21,0,0,0,0,0,"Centre","Non",0,"Pas de fermeture","Non",1,"Circulations Ó modifier","Non",,,"7 - Pitot (18 m)",0,"Non","Pl Mirouze","3,870536","43,612263"
"Oui","Non","19941115",769,"Non","Place Ernest Granier",4,31,"Port Marianne","Port Marianne","L","Port Marianne","Place","Place","19941115","Avenue de la mer",0,0,0,0,0,0,0,0,"Non","Non","Oui","70 platanes,",0,0,35075,"O8",1,"SEV",47,"UPEE7",34731,2,"Normal",0,0,70,0,0,"Lardat",0,0,"726286,02875307","145883,04930412",0,3166,1,"Ville de Montpellier","Accompagnement de voirie","Accompagnement de voirie",3166,0,3166,70,0,0,0,0,0,"Est","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",39784,"1 - Port-Marianne (115 m)","9 - Saint-Michel (480 m)",0,"Non","Pl Granier","3,900889","43,60209"
"Non","Non","19960601",797,"Non","Place Louis et Marie TrÚgaro",4,31,"Port Marianne","Port Marianne","L","Port Marianne","Place","Place","19960115","Rue du PirÚe, Place Louis et Marie TrÚgaro",0,0,344,0,0,0,0,0,"Non","Non","Oui","14 pins pignon",1,0,35347,"N8",1,"SEV",1,"SEV",35089,2,"Normal",0,0,0,14,0,"Aggeri/Lardat",0,0,"725814,21768534","145988,04802469",1272,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",344,0,1616,14,0,0,0,0,0,"Est","Non",0,"Pas de fermeture","Oui",0,"Pas d'Úvolution possible","Oui",,"1 - Rives du Lez (104 m)","12 - ComtÚ de Melgueil (188 m)",0,"Non","Pl TrÚgaro","3,895071","43,603115"
"Non","Non","19960615",798,"Non","Place Jean Bene",4,31,"Port Marianne","Port Marianne","L","Port Marianne","Place","Place","19960115","Rue du PirÚe, Place Jean Bene",0,0,178,0,0,0,0,0,"Non","Non","Oui","9 pins pignon, 9 lauriers sauce, 100 eleagnus ebbingei",0,0,35347,"N8",1,"SEV",1,"SEV",35089,2,"Normal",0,0,0,9,0,"Aggeri/Lardat",0,0,"725870,34312757","146089,68342289",0,0,1,"Ville de Montpellier","Accompagnement de voirie","Accompagnement de voirie",178,0,178,9,0,0,0,0,0,"Est","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",,"1 - Rives du Lez (70 m)","8 - Don Bosco (195 m)",0,"Non","Pl Jean Bene","3,89579","43,604021"
"Non","Non","19960915",812,"Non","Place Flotte",10,21,"Centre historique","Centre","B","Peyrou","Place","Place","19960915","Angle rue ClapiÚ et place MarÚchal de Castries",100,0,30,0,0,0,0,0,"Non","Non","Oui","2 eucalyptus dalrympleana",0,0,,"J10",1,"SEV",1,"SEV",35346,2,"Normal",0,0,2,0,0,"Delahaye",0,0,"723690,70001718","146767,07757114",0,0,1,"Ville de Montpellier","Accompagnement de bÔtiments publics","Accompagnement de bÔtiments publics",130,0,130,2,0,0,0,0,0,"Centre","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",39339,,"6 - Pitot (190 m)",0,"Non","Pl Flotte","3,869098","43,610469"
"Oui","Non","19960715",815,"Non","Place des Patriotes",4,31,"Port Marianne","Port Marianne","L","Port Marianne","Place","Place","19960715","Place des Patriotes, Zac consul de mer",0,0,980,170,0,0,0,0,"Non","Non","Oui","36 pignons, 55 tilleuls argentÚs",1,0,35347,"N8",1,"SEV",25,"Clanet",35347,2,"Normal",0,0,55,36,0,"Lardat",0,0,"725677,8980251","145882,83909647",2350,0,1,"Ville de Montpellier","Parcs, jardins, et squares","Parcs, jardins, et squares",1150,0,3500,91,0,0,0,0,0,"Est","Oui",0,"Pas de fermeture","Oui",0,"Pas d'Úvolution possible","Oui",39636,"1 - MoularÞs (202 m)","12 - ComtÚ de Melgueil (179 m)",0,"Non","Pl des Patriotes","3,893734","43,601639"
"Non","Non","19961115",818,"Non","Place Hersilie Tatius",6,11,"Croix d'Argent","Croix d'Argent","W","Croix d'Argent","Place","Place","19861115","Place Hersilie",0,0,236,0,0,0,0,0,"Non","Non","Oui","6 platanes +2 Morus KagayamÚ",0,0,,"H4",1,"SEV",1,"SEV",35398,2,"Normal",0,0,8,0,0,"Hernandez B.",0,0,"722845,13974989","143965,32492415",0,0,1,"Ville de Montpellier","Accompagnement de voirie","Accompagnement de voirie",236,0,236,8,0,0,0,0,0,"Sud","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",39465,"2 - Sabines (264 m)","5 - Mas de BagnÞres (Terminus) (55 m)",0,"Non","Pl H Tatius","3,857837","43,585411"
"Non","Non","19980415",840,"Non","Place Jules Rimet",10,19,"Boutonnet","Centre","E","Verdanson","Place","Place","19980204","Carrefour Flahaut/PÞre Soulas",1100,0,500,0,0,0,0,0,"Non","Non","Oui","390 dracaena, 20 dasylirion, 20 yucca, 2 butia capitata",0,0,,"J11",1,"SEV",1,"SEV",35800,2,"Normal",0,0,0,0,0,"OMR",2,0,"723474,60655422","147594,77018828",0,0,1,"Ville de Montpellier","Accompagnement de voirie","Accompagnement de voirie",1600,0,1600,2,0,0,0,0,0,"Centre","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",39465,"1 - Stade Philippides (272 m)","7 - La Pile (123 m)",0,"Non","Pl Rimet","3,866466","43,61797"
"Non","Non","19990306",867,"Non","Place Jacques Brel",9,1,"Les Hauts de Massane","La Mosson","F","Hauts de Massane","Place","Place","19990606","Avenue Guilhem de Poitier",0,0,400,0,385,0,0,60,"Non","Non","Non",,0,0,,"B16",1,"SEV",1,"SEV",36340,3,"Rustique",0,0,1,30,0,"Roche Michel",0,0,"719516,81694265","150161,40558009",0,0,1,"Ville de Montpellier","Accompagnement de voirie","Accompagnement de voirie",785,0,785,31,0,0,0,0,0,"Nord-Ouest","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",39465,,"15 - Place d'Italie (125 m)",0,"Non","Pl Jacques Brel","3,818009","43,64172"
"Oui","Non","20000715",900,"Non","Zac Richter",4,31,"Port Marianne","Port Marianne","L","Port Marianne","Place","Place","20000715","Rue VendÚmiaire",0,0,517,0,0,0,0,0,"Non","Non","Non",,0,0,,"N8",1,"SEV",25,"Clanet",36801,2,"Normal",0,0,77,3,0,"Serieys",0,0,"726129,10874324","146018,6332376",0,0,1,"Ville de Montpellier","Accompagnement de voirie","Accompagnement de voirie",517,0,517,80,0,0,0,0,0,"Est","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Non",39784,"1 - Port-Marianne (199 m)","12 - Pont JuvÚnal (321 m)",0,"Non","Zac Richter","3,898977","43,603337"
"Oui","Non","20030101",968,"Non","Place Henri Krasucki",2,19,"Boutonnet","Centre","T2","Etudes 2","Place","Place","20030101","Rue Fbg Boutonnet- rue Marie Caizergues",0,0,0,0,0,0,24,0,"Non","Non","Oui","4 oliviers, 5 savonniers",0,0,,"K12",1,"SEV",56,"Ecoles maternelles",37701,2,"Normal",0,0,9,0,0,"Martin-Rabaud",0,0,"724022,51279081","147789,31736724",0,16,1,"Ville de Montpellier","Accompagnement de voirie","Accompagnement de voirie",40,0,40,9,0,0,0,0,0,"Etudes","Non",0,"Pas de fermeture","Non",0,"Pas d'Úvolution possible","Oui",39538,"1 - Stade Philippides (312 m)","7 - La Pile (474 m)",0,"Non","Pl Krasucki","3,873297","43,619629"
